user_id,signup_month,month,spend
1157,11,11,418
1157,11,12,531
1158,0,1,441
1158,0,2,465
1158,0,3,468
1158,0,4,462
1158,0,5,420
1158,0,6,421
1158,0,7,458
1158,0,8,400
1158,0,9,427
1158,0,10,393
1158,0,11,369
1158,0,12,440
1159,5,1,469
1159,5,2,479
1159,5,3,471
1159,5,4,454
1159,5,5,427
1159,5,6,518
1159,5,7,539
1159,5,8,512
1159,5,9,501
1159,5,10,505
1159,5,11,503
1159,5,12,496
1160,11,1,504
1160,11,2,520
1160,11,3,493
1160,11,4,450
1160,11,5,486
1160,11,6,452
1160,11,7,409
1160,11,8,429
1160,11,9,414
1160,11,10,397
1160,11,11,420
1160,11,12,482
1161,6,1,481
1161,6,2,498
1161,6,3,463
1161,6,4,518
1161,6,5,428
1161,6,6,467
1161,6,7,538
1161,6,8,510
1161,6,9,536
1161,6,10,522
1161,6,11,483
1161,6,12,487
1162,5,1,495
1162,5,2,483
1162,5,3,490
1162,5,4,458
1162,5,5,448
1162,5,6,543
1162,5,7,512
1162,5,8,543
1162,5,9,482
1162,5,10,514
1162,5,11,448
1162,5,12,500
1163,0,1,469
1163,0,2,472
1163,0,3,467
1163,0,4,469
1163,0,5,411
1163,0,6,453
1163,0,7,423
1163,0,8,385
1163,0,9,441
1163,0,10,391
1163,0,11,372
1163,0,12,393
1164,9,1,454
1164,9,2,487
1164,9,3,488
1164,9,4,467
1164,9,5,478
1164,9,6,428
1164,9,7,393
1164,9,8,444
1164,9,9,394
1164,9,10,481
1164,9,11,472
1164,9,12,470
1165,8,1,513
1165,8,2,460
1165,8,3,426
1165,8,4,466
1165,8,5,439
1165,8,6,439
1165,8,7,461
1165,8,8,446
1165,8,9,483
1165,8,10,514
1165,8,11,486
1165,8,12,484
1166,0,1,489
1166,0,2,517
1166,0,3,420
1166,0,4,466
1166,0,5,450
1166,0,6,415
1166,0,7,435
1166,0,8,423
1166,0,9,399
1166,0,10,368
1166,0,11,374
1166,0,12,359
1167,4,1,462
1167,4,2,462
1167,4,3,461
1167,4,4,434
1167,4,5,524
1167,4,6,543
1167,4,7,570
1167,4,8,512
1167,4,9,510
1167,4,10,470
1167,4,11,540
1167,4,12,477
1168,8,1,487
1168,8,2,496
1168,8,3,491
1168,8,4,468
1168,8,5,467
1168,8,6,468
1168,8,7,405
1168,8,8,417
1168,8,9,463
1168,8,10,485
1168,8,11,495
1168,8,12,467
1169,0,1,501
1169,0,2,485
1169,0,3,453
1169,0,4,461
1169,0,5,502
1169,0,6,444
1169,0,7,460
1169,0,8,444
1169,0,9,422
1169,0,10,416
1169,0,11,380
1169,0,12,377
1170,10,1,496
1170,10,2,488
1170,10,3,475
1170,10,4,456
1170,10,5,458
1170,10,6,414
1170,10,7,418
1170,10,8,398
1170,10,9,412
1170,10,10,401
1170,10,11,522
1170,10,12,489
1171,0,1,484
1171,0,2,436
1171,0,3,478
1171,0,4,500
1171,0,5,431
1171,0,6,442
1171,0,7,422
1171,0,8,440
1171,0,9,445
1171,0,10,368
1171,0,11,416
1171,0,12,404
1172,0,1,517
1172,0,2,521
1172,0,3,449
1172,0,4,493
1172,0,5,496
1172,0,6,453
1172,0,7,440
1172,0,8,399
1172,0,9,426
1172,0,10,363
1172,0,11,361
1172,0,12,407
1173,0,1,502
1173,0,2,523
1173,0,3,465
1173,0,4,457
1173,0,5,478
1173,0,6,483
1173,0,7,420
1173,0,8,424
1173,0,9,397
1173,0,10,384
1173,0,11,415
1173,0,12,366
1174,5,1,497
1174,5,2,491
1174,5,3,474
1174,5,4,467
1174,5,5,451
1174,5,6,555
1174,5,7,542
1174,5,8,559
1174,5,9,495
1174,5,10,464
1174,5,11,506
1174,5,12,460
1175,3,1,478
1175,3,2,447
1175,3,3,484
1175,3,4,558
1175,3,5,580
1175,3,6,534
1175,3,7,463
1175,3,8,543
1175,3,9,503
1175,3,10,503
1175,3,11,497
1175,3,12,490
1176,7,1,496
1176,7,2,482
1176,7,3,434
1176,7,4,430
1176,7,5,450
1176,7,6,462
1176,7,7,424
1176,7,8,528
1176,7,9,516
1176,7,10,514
1176,7,11,496
1176,7,12,488
1177,0,1,493
1177,0,2,461
1177,0,3,472
1177,0,4,448
1177,0,5,417
1177,0,6,433
1177,0,7,428
1177,0,8,417
1177,0,9,398
1177,0,10,395
1177,0,11,396
1177,0,12,355
1178,2,1,524
1178,2,2,531
1178,2,3,593
1178,2,4,554
1178,2,5,572
1178,2,6,536
1178,2,7,509
1178,2,8,558
1178,2,9,506
1178,2,10,486
1178,2,11,471
1178,2,12,541
1179,4,1,446
1179,4,2,451
1179,4,3,495
1179,4,4,469
1179,4,5,534
1179,4,6,577
1179,4,7,524
1179,4,8,527
1179,4,9,510
1179,4,10,472
1179,4,11,495
1179,4,12,505
1180,0,1,479
1180,0,2,510
1180,0,3,448
1180,0,4,483
1180,0,5,410
1180,0,6,434
1180,0,7,406
1180,0,8,426
1180,0,9,419
1180,0,10,394
1180,0,11,364
1180,0,12,376
1181,3,1,519
1181,3,2,477
1181,3,3,439
1181,3,4,536
1181,3,5,539
1181,3,6,527
1181,3,7,533
1181,3,8,536
1181,3,9,518
1181,3,10,498
1181,3,11,458
1181,3,12,479
1182,0,1,490
1182,0,2,484
1182,0,3,500
1182,0,4,472
1182,0,5,435
1182,0,6,433
1182,0,7,448
1182,0,8,440
1182,0,9,445
1182,0,10,417
1182,0,11,419
1182,0,12,375
1183,11,1,515
1183,11,2,470
1183,11,3,479
1183,11,4,466
1183,11,5,439
1183,11,6,456
1183,11,7,440
1183,11,8,362
1183,11,9,391
1183,11,10,413
1183,11,11,397
1183,11,12,490
1184,5,1,508
1184,5,2,488
1184,5,3,450
1184,5,4,446
1184,5,5,469
1184,5,6,572
1184,5,7,572
1184,5,8,525
1184,5,9,536
1184,5,10,488
1184,5,11,506
1184,5,12,473
1185,3,1,461
1185,3,2,502
1185,3,3,508
1185,3,4,509
1185,3,5,576
1185,3,6,574
1185,3,7,524
1185,3,8,530
1185,3,9,523
1185,3,10,509
1185,3,11,492
1185,3,12,456
1186,1,1,488
1186,1,2,594
1186,1,3,567
1186,1,4,555
1186,1,5,524
1186,1,6,517
1186,1,7,511
1186,1,8,516
1186,1,9,510
1186,1,10,477
1186,1,11,500
1186,1,12,470
1187,2,1,471
1187,2,2,496
1187,2,3,569
1187,2,4,579
1187,2,5,587
1187,2,6,529
1187,2,7,513
1187,2,8,523
1187,2,9,523
1187,2,10,504
1187,2,11,492
1187,2,12,534
1188,6,1,438
1188,6,2,482
1188,6,3,449
1188,6,4,466
1188,6,5,479
1188,6,6,463
1188,6,7,532
1188,6,8,518
1188,6,9,529
1188,6,10,506
1188,6,11,478
1188,6,12,482
1189,1,1,475
1189,1,2,623
1189,1,3,591
1189,1,4,572
1189,1,5,539
1189,1,6,518
1189,1,7,545
1189,1,8,525
1189,1,9,493
1189,1,10,529
1189,1,11,498
1189,1,12,462
1190,0,1,488
1190,0,2,464
1190,0,3,466
1190,0,4,446
1190,0,5,436
1190,0,6,453
1190,0,7,398
1190,0,8,473
1190,0,9,444
1190,0,10,405
1190,0,11,390
1190,0,12,349
1191,0,1,520
1191,0,2,447
1191,0,3,426
1191,0,4,459
1191,0,5,416
1191,0,6,434
1191,0,7,428
1191,0,8,413
1191,0,9,430
1191,0,10,377
1191,0,11,376
1191,0,12,373
1192,0,1,470
1192,0,2,437
1192,0,3,498
1192,0,4,467
1192,0,5,470
1192,0,6,486
1192,0,7,399
1192,0,8,432
1192,0,9,443
1192,0,10,401
1192,0,11,388
1192,0,12,339
1193,4,1,512
1193,4,2,481
1193,4,3,424
1193,4,4,433
1193,4,5,500
1193,4,6,560
1193,4,7,570
1193,4,8,554
1193,4,9,506
1193,4,10,520
1193,4,11,468
1193,4,12,483
1194,0,1,503
1194,0,2,485
1194,0,3,481
1194,0,4,436
1194,0,5,472
1194,0,6,476
1194,0,7,415
1194,0,8,452
1194,0,9,441
1194,0,10,382
1194,0,11,414
1194,0,12,364
1195,2,1,512
1195,2,2,484
1195,2,3,570
1195,2,4,534
1195,2,5,533
1195,2,6,610
1195,2,7,562
1195,2,8,577
1195,2,9,521
1195,2,10,515
1195,2,11,435
1195,2,12,445
1196,0,1,437
1196,0,2,450
1196,0,3,473
1196,0,4,442
1196,0,5,422
1196,0,6,484
1196,0,7,429
1196,0,8,446
1196,0,9,428
1196,0,10,404
1196,0,11,395
1196,0,12,336
1197,0,1,515
1197,0,2,423
1197,0,3,475
1197,0,4,460
1197,0,5,440
1197,0,6,408
1197,0,7,435
1197,0,8,453
1197,0,9,395
1197,0,10,438
1197,0,11,386
1197,0,12,397
1198,2,1,501
1198,2,2,486
1198,2,3,589
1198,2,4,537
1198,2,5,546
1198,2,6,557
1198,2,7,536
1198,2,8,531
1198,2,9,511
1198,2,10,511
1198,2,11,471
1198,2,12,473
1199,4,1,490
1199,4,2,483
1199,4,3,464
1199,4,4,454
1199,4,5,556
1199,4,6,518
1199,4,7,551
1199,4,8,492
1199,4,9,508
1199,4,10,520
1199,4,11,530
1199,4,12,471
1200,6,1,509
1200,6,2,515
1200,6,3,493
1200,6,4,473
1200,6,5,455
1200,6,6,425
1200,6,7,504
1200,6,8,516
1200,6,9,536
1200,6,10,478
1200,6,11,494
1200,6,12,496
1201,0,1,491
1201,0,2,476
1201,0,3,465
1201,0,4,470
1201,0,5,460
1201,0,6,428
1201,0,7,418
1201,0,8,433
1201,0,9,384
1201,0,10,376
1201,0,11,413
1201,0,12,363
1202,10,1,490
1202,10,2,471
1202,10,3,432
1202,10,4,477
1202,10,5,452
1202,10,6,467
1202,10,7,419
1202,10,8,440
1202,10,9,427
1202,10,10,388
1202,10,11,471
1202,10,12,453
1203,0,1,513
1203,0,2,493
1203,0,3,515
1203,0,4,451
1203,0,5,468
1203,0,6,466
1203,0,7,490
1203,0,8,436
1203,0,9,364
1203,0,10,399
1203,0,11,424
1203,0,12,386
1204,0,1,554
1204,0,2,482
1204,0,3,457
1204,0,4,446
1204,0,5,449
1204,0,6,442
1204,0,7,439
1204,0,8,464
1204,0,9,395
1204,0,10,422
1204,0,11,400
1204,0,12,382
1205,4,1,471
1205,4,2,501
1205,4,3,493
1205,4,4,445
1205,4,5,543
1205,4,6,549
1205,4,7,557
1205,4,8,552
1205,4,9,494
1205,4,10,527
1205,4,11,498
1205,4,12,462
1206,0,1,473
1206,0,2,515
1206,0,3,425
1206,0,4,479
1206,0,5,465
1206,0,6,430
1206,0,7,481
1206,0,8,401
1206,0,9,434
1206,0,10,407
1206,0,11,392
1206,0,12,383
1207,0,1,471
1207,0,2,466
1207,0,3,458
1207,0,4,477
1207,0,5,457
1207,0,6,417
1207,0,7,402
1207,0,8,416
1207,0,9,408
1207,0,10,381
1207,0,11,348
1207,0,12,387
1208,10,1,497
1208,10,2,451
1208,10,3,443
1208,10,4,445
1208,10,5,442
1208,10,6,454
1208,10,7,377
1208,10,8,439
1208,10,9,421
1208,10,10,399
1208,10,11,495
1208,10,12,531
1209,7,1,475
1209,7,2,475
1209,7,3,462
1209,7,4,485
1209,7,5,461
1209,7,6,428
1209,7,7,443
1209,7,8,526
1209,7,9,527
1209,7,10,483
1209,7,11,483
1209,7,12,476
1210,0,1,476
1210,0,2,491
1210,0,3,467
1210,0,4,468
1210,0,5,479
1210,0,6,422
1210,0,7,420
1210,0,8,461
1210,0,9,451
1210,0,10,396
1210,0,11,382
1210,0,12,385
1211,0,1,544
1211,0,2,458
1211,0,3,498
1211,0,4,460
1211,0,5,427
1211,0,6,404
1211,0,7,413
1211,0,8,408
1211,0,9,420
1211,0,10,431
1211,0,11,406
1211,0,12,375
1212,11,1,490
1212,11,2,490
1212,11,3,461
1212,11,4,442
1212,11,5,433
1212,11,6,425
1212,11,7,420
1212,11,8,365
1212,11,9,443
1212,11,10,424
1212,11,11,391
1212,11,12,470
1213,11,1,477
1213,11,2,477
1213,11,3,490
1213,11,4,437
1213,11,5,448
1213,11,6,410
1213,11,7,419
1213,11,8,392
1213,11,9,434
1213,11,10,427
1213,11,11,383
1213,11,12,471
1214,1,1,493
1214,1,2,596
1214,1,3,515
1214,1,4,539
1214,1,5,597
1214,1,6,521
1214,1,7,530
1214,1,8,541
1214,1,9,528
1214,1,10,463
1214,1,11,520
1214,1,12,489
1215,0,1,482
1215,0,2,479
1215,0,3,455
1215,0,4,453
1215,0,5,424
1215,0,6,465
1215,0,7,425
1215,0,8,433
1215,0,9,394
1215,0,10,388
1215,0,11,383
1215,0,12,369
1216,0,1,475
1216,0,2,486
1216,0,3,480
1216,0,4,449
1216,0,5,430
1216,0,6,435
1216,0,7,419
1216,0,8,415
1216,0,9,403
1216,0,10,394
1216,0,11,424
1216,0,12,373
1217,8,1,485
1217,8,2,424
1217,8,3,434
1217,8,4,442
1217,8,5,458
1217,8,6,424
1217,8,7,435
1217,8,8,384
1217,8,9,521
1217,8,10,505
1217,8,11,493
1217,8,12,482
1218,6,1,456
1218,6,2,481
1218,6,3,510
1218,6,4,426
1218,6,5,478
1218,6,6,450
1218,6,7,514
1218,6,8,529
1218,6,9,522
1218,6,10,476
1218,6,11,498
1218,6,12,468
1219,0,1,483
1219,0,2,489
1219,0,3,481
1219,0,4,461
1219,0,5,441
1219,0,6,453
1219,0,7,391
1219,0,8,447
1219,0,9,352
1219,0,10,434
1219,0,11,400
1219,0,12,342
1220,7,1,523
1220,7,2,471
1220,7,3,471
1220,7,4,448
1220,7,5,442
1220,7,6,475
1220,7,7,432
1220,7,8,529
1220,7,9,494
1220,7,10,475
1220,7,11,482
1220,7,12,497
1221,5,1,473
1221,5,2,487
1221,5,3,470
1221,5,4,468
1221,5,5,458
1221,5,6,523
1221,5,7,545
1221,5,8,505
1221,5,9,507
1221,5,10,452
1221,5,11,490
1221,5,12,513
1222,0,1,555
1222,0,2,500
1222,0,3,451
1222,0,4,461
1222,0,5,433
1222,0,6,454
1222,0,7,411
1222,0,8,414
1222,0,9,402
1222,0,10,415
1222,0,11,374
1222,0,12,394
1223,0,1,439
1223,0,2,454
1223,0,3,460
1223,0,4,490
1223,0,5,459
1223,0,6,431
1223,0,7,392
1223,0,8,432
1223,0,9,435
1223,0,10,388
1223,0,11,406
1223,0,12,383
1224,6,1,494
1224,6,2,467
1224,6,3,422
1224,6,4,504
1224,6,5,425
1224,6,6,459
1224,6,7,545
1224,6,8,561
1224,6,9,526
1224,6,10,501
1224,6,11,495
1224,6,12,439
1225,0,1,480
1225,0,2,491
1225,0,3,484
1225,0,4,455
1225,0,5,476
1225,0,6,461
1225,0,7,411
1225,0,8,406
1225,0,9,341
1225,0,10,419
1225,0,11,426
1225,0,12,374
1226,10,1,453
1226,10,2,479
1226,10,3,479
1226,10,4,424
1226,10,5,442
1226,10,6,428
1226,10,7,423
1226,10,8,382
1226,10,9,434
1226,10,10,406
1226,10,11,485
1226,10,12,474
1227,7,1,461
1227,7,2,513
1227,7,3,485
1227,7,4,454
1227,7,5,426
1227,7,6,440
1227,7,7,446
1227,7,8,496
1227,7,9,498
1227,7,10,481
1227,7,11,529
1227,7,12,475
1228,3,1,499
1228,3,2,489
1228,3,3,472
1228,3,4,543
1228,3,5,554
1228,3,6,511
1228,3,7,542
1228,3,8,530
1228,3,9,540
1228,3,10,488
1228,3,11,463
1228,3,12,510
1229,11,1,458
1229,11,2,503
1229,11,3,434
1229,11,4,452
1229,11,5,486
1229,11,6,419
1229,11,7,440
1229,11,8,450
1229,11,9,376
1229,11,10,427
1229,11,11,368
1229,11,12,463
1230,9,1,497
1230,9,2,480
1230,9,3,467
1230,9,4,472
1230,9,5,488
1230,9,6,436
1230,9,7,399
1230,9,8,406
1230,9,9,405
1230,9,10,523
1230,9,11,517
1230,9,12,467
1231,7,1,491
1231,7,2,459
1231,7,3,466
1231,7,4,448
1231,7,5,467
1231,7,6,434
1231,7,7,404
1231,7,8,506
1231,7,9,531
1231,7,10,472
1231,7,11,496
1231,7,12,506
1232,7,1,459
1232,7,2,496
1232,7,3,471
1232,7,4,443
1232,7,5,451
1232,7,6,494
1232,7,7,448
1232,7,8,496
1232,7,9,528
1232,7,10,470
1232,7,11,463
1232,7,12,444
1233,0,1,521
1233,0,2,453
1233,0,3,467
1233,0,4,457
1233,0,5,456
1233,0,6,442
1233,0,7,394
1233,0,8,437
1233,0,9,381
1233,0,10,393
1233,0,11,368
1233,0,12,417
1234,0,1,494
1234,0,2,484
1234,0,3,441
1234,0,4,454
1234,0,5,426
1234,0,6,469
1234,0,7,444
1234,0,8,467
1234,0,9,397
1234,0,10,419
1234,0,11,394
1234,0,12,349
1235,10,1,498
1235,10,2,470
1235,10,3,477
1235,10,4,432
1235,10,5,441
1235,10,6,433
1235,10,7,424
1235,10,8,436
1235,10,9,401
1235,10,10,392
1235,10,11,441
1235,10,12,457
1236,5,1,498
1236,5,2,464
1236,5,3,507
1236,5,4,438
1236,5,5,450
1236,5,6,544
1236,5,7,516
1236,5,8,553
1236,5,9,494
1236,5,10,510
1236,5,11,440
1236,5,12,462
1237,0,1,470
1237,0,2,499
1237,0,3,482
1237,0,4,503
1237,0,5,443
1237,0,6,441
1237,0,7,384
1237,0,8,443
1237,0,9,402
1237,0,10,405
1237,0,11,424
1237,0,12,399
1238,8,1,471
1238,8,2,508
1238,8,3,455
1238,8,4,482
1238,8,5,443
1238,8,6,424
1238,8,7,433
1238,8,8,434
1238,8,9,489
1238,8,10,495
1238,8,11,509
1238,8,12,480
1239,5,1,513
1239,5,2,475
1239,5,3,500
1239,5,4,416
1239,5,5,409
1239,5,6,525
1239,5,7,513
1239,5,8,540
1239,5,9,505
1239,5,10,531
1239,5,11,442
1239,5,12,489
1240,0,1,479
1240,0,2,494
1240,0,3,452
1240,0,4,463
1240,0,5,399
1240,0,6,415
1240,0,7,460
1240,0,8,414
1240,0,9,411
1240,0,10,420
1240,0,11,407
1240,0,12,388
1241,2,1,486
1241,2,2,463
1241,2,3,538
1241,2,4,560
1241,2,5,543
1241,2,6,556
1241,2,7,491
1241,2,8,540
1241,2,9,498
1241,2,10,484
1241,2,11,491
1241,2,12,461
1242,0,1,458
1242,0,2,488
1242,0,3,456
1242,0,4,439
1242,0,5,431
1242,0,6,468
1242,0,7,423
1242,0,8,400
1242,0,9,424
1242,0,10,373
1242,0,11,377
1242,0,12,359
1243,10,1,542
1243,10,2,463
1243,10,3,461
1243,10,4,477
1243,10,5,439
1243,10,6,449
1243,10,7,391
1243,10,8,402
1243,10,9,431
1243,10,10,418
1243,10,11,525
1243,10,12,484
1244,3,1,509
1244,3,2,479
1244,3,3,494
1244,3,4,577
1244,3,5,551
1244,3,6,512
1244,3,7,531
1244,3,8,548
1244,3,9,506
1244,3,10,504
1244,3,11,500
1244,3,12,446
1245,7,1,509
1245,7,2,473
1245,7,3,461
1245,7,4,471
1245,7,5,437
1245,7,6,425
1245,7,7,426
1245,7,8,555
1245,7,9,512
1245,7,10,512
1245,7,11,450
1245,7,12,496
1246,0,1,471
1246,0,2,513
1246,0,3,469
1246,0,4,466
1246,0,5,460
1246,0,6,473
1246,0,7,438
1246,0,8,430
1246,0,9,393
1246,0,10,388
1246,0,11,423
1246,0,12,395
1247,0,1,508
1247,0,2,489
1247,0,3,466
1247,0,4,467
1247,0,5,426
1247,0,6,473
1247,0,7,452
1247,0,8,419
1247,0,9,381
1247,0,10,367
1247,0,11,411
1247,0,12,314
1248,0,1,473
1248,0,2,479
1248,0,3,466
1248,0,4,452
1248,0,5,413
1248,0,6,436
1248,0,7,429
1248,0,8,432
1248,0,9,425
1248,0,10,405
1248,0,11,390
1248,0,12,399
1249,10,1,497
1249,10,2,487
1249,10,3,498
1249,10,4,440
1249,10,5,450
1249,10,6,443
1249,10,7,398
1249,10,8,440
1249,10,9,421
1249,10,10,397
1249,10,11,473
1249,10,12,518
1250,3,1,494
1250,3,2,469
1250,3,3,461
1250,3,4,550
1250,3,5,534
1250,3,6,545
1250,3,7,485
1250,3,8,520
1250,3,9,546
1250,3,10,489
1250,3,11,467
1250,3,12,424
1251,0,1,478
1251,0,2,490
1251,0,3,480
1251,0,4,435
1251,0,5,494
1251,0,6,441
1251,0,7,427
1251,0,8,428
1251,0,9,429
1251,0,10,412
1251,0,11,376
1251,0,12,381
1252,0,1,489
1252,0,2,482
1252,0,3,479
1252,0,4,464
1252,0,5,446
1252,0,6,433
1252,0,7,409
1252,0,8,452
1252,0,9,452
1252,0,10,387
1252,0,11,386
1252,0,12,344
1253,4,1,447
1253,4,2,474
1253,4,3,513
1253,4,4,425
1253,4,5,513
1253,4,6,546
1253,4,7,518
1253,4,8,476
1253,4,9,510
1253,4,10,511
1253,4,11,509
1253,4,12,510
1254,2,1,499
1254,2,2,491
1254,2,3,559
1254,2,4,532
1254,2,5,543
1254,2,6,551
1254,2,7,539
1254,2,8,564
1254,2,9,477
1254,2,10,488
1254,2,11,494
1254,2,12,481
1255,0,1,540
1255,0,2,478
1255,0,3,465
1255,0,4,446
1255,0,5,439
1255,0,6,416
1255,0,7,443
1255,0,8,418
1255,0,9,380
1255,0,10,406
1255,0,11,366
1255,0,12,388
1256,4,1,507
1256,4,2,525
1256,4,3,440
1256,4,4,494
1256,4,5,548
1256,4,6,530
1256,4,7,506
1256,4,8,532
1256,4,9,552
1256,4,10,498
1256,4,11,494
1256,4,12,462
1257,0,1,455
1257,0,2,472
1257,0,3,444
1257,0,4,438
1257,0,5,430
1257,0,6,424
1257,0,7,413
1257,0,8,427
1257,0,9,436
1257,0,10,409
1257,0,11,353
1257,0,12,377
1258,0,1,488
1258,0,2,490
1258,0,3,445
1258,0,4,407
1258,0,5,429
1258,0,6,428
1258,0,7,429
1258,0,8,440
1258,0,9,432
1258,0,10,375
1258,0,11,414
1258,0,12,394
1259,5,1,490
1259,5,2,429
1259,5,3,441
1259,5,4,430
1259,5,5,446
1259,5,6,545
1259,5,7,533
1259,5,8,479
1259,5,9,507
1259,5,10,505
1259,5,11,487
1259,5,12,442
1260,0,1,476
1260,0,2,488
1260,0,3,458
1260,0,4,471
1260,0,5,481
1260,0,6,430
1260,0,7,472
1260,0,8,442
1260,0,9,393
1260,0,10,394
1260,0,11,390
1260,0,12,393
1261,0,1,458
1261,0,2,469
1261,0,3,483
1261,0,4,461
1261,0,5,460
1261,0,6,443
1261,0,7,433
1261,0,8,394
1261,0,9,424
1261,0,10,368
1261,0,11,344
1261,0,12,380
1262,8,1,474
1262,8,2,480
1262,8,3,461
1262,8,4,488
1262,8,5,426
1262,8,6,443
1262,8,7,426
1262,8,8,446
1262,8,9,544
1262,8,10,489
1262,8,11,460
1262,8,12,453
1263,0,1,486
1263,0,2,512
1263,0,3,513
1263,0,4,397
1263,0,5,460
1263,0,6,458
1263,0,7,399
1263,0,8,439
1263,0,9,405
1263,0,10,350
1263,0,11,346
1263,0,12,352
1264,5,1,518
1264,5,2,513
1264,5,3,460
1264,5,4,430
1264,5,5,437
1264,5,6,528
1264,5,7,528
1264,5,8,509
1264,5,9,518
1264,5,10,520
1264,5,11,469
1264,5,12,470
1265,0,1,506
1265,0,2,437
1265,0,3,472
1265,0,4,440
1265,0,5,411
1265,0,6,429
1265,0,7,446
1265,0,8,419
1265,0,9,428
1265,0,10,406
1265,0,11,360
1265,0,12,354
1266,0,1,499
1266,0,2,522
1266,0,3,535
1266,0,4,453
1266,0,5,485
1266,0,6,485
1266,0,7,408
1266,0,8,398
1266,0,9,409
1266,0,10,390
1266,0,11,422
1266,0,12,362
1267,0,1,533
1267,0,2,442
1267,0,3,449
1267,0,4,426
1267,0,5,481
1267,0,6,412
1267,0,7,447
1267,0,8,459
1267,0,9,399
1267,0,10,407
1267,0,11,410
1267,0,12,377
1268,8,1,496
1268,8,2,489
1268,8,3,451
1268,8,4,463
1268,8,5,453
1268,8,6,456
1268,8,7,437
1268,8,8,432
1268,8,9,540
1268,8,10,439
1268,8,11,496
1268,8,12,460
1269,6,1,495
1269,6,2,448
1269,6,3,474
1269,6,4,424
1269,6,5,454
1269,6,6,413
1269,6,7,554
1269,6,8,474
1269,6,9,498
1269,6,10,547
1269,6,11,494
1269,6,12,449
1270,0,1,502
1270,0,2,454
1270,0,3,471
1270,0,4,464
1270,0,5,497
1270,0,6,439
1270,0,7,401
1270,0,8,399
1270,0,9,406
1270,0,10,389
1270,0,11,400
1270,0,12,399
1271,10,1,479
1271,10,2,511
1271,10,3,440
1271,10,4,446
1271,10,5,440
1271,10,6,418
1271,10,7,452
1271,10,8,413
1271,10,9,435
1271,10,10,404
1271,10,11,501
1271,10,12,502
1272,0,1,488
1272,0,2,490
1272,0,3,490
1272,0,4,488
1272,0,5,441
1272,0,6,458
1272,0,7,435
1272,0,8,396
1272,0,9,416
1272,0,10,366
1272,0,11,426
1272,0,12,382
1273,0,1,455
1273,0,2,465
1273,0,3,480
1273,0,4,484
1273,0,5,435
1273,0,6,403
1273,0,7,443
1273,0,8,396
1273,0,9,414
1273,0,10,408
1273,0,11,408
1273,0,12,318
1274,4,1,479
1274,4,2,458
1274,4,3,459
1274,4,4,464
1274,4,5,544
1274,4,6,525
1274,4,7,576
1274,4,8,501
1274,4,9,495
1274,4,10,507
1274,4,11,486
1274,4,12,506
1275,7,1,498
1275,7,2,473
1275,7,3,467
1275,7,4,503
1275,7,5,472
1275,7,6,480
1275,7,7,427
1275,7,8,542
1275,7,9,499
1275,7,10,489
1275,7,11,490
1275,7,12,462
1276,0,1,525
1276,0,2,489
1276,0,3,436
1276,0,4,476
1276,0,5,428
1276,0,6,454
1276,0,7,452
1276,0,8,410
1276,0,9,348
1276,0,10,377
1276,0,11,383
1276,0,12,384
1277,0,1,509
1277,0,2,480
1277,0,3,450
1277,0,4,451
1277,0,5,433
1277,0,6,397
1277,0,7,446
1277,0,8,404
1277,0,9,404
1277,0,10,435
1277,0,11,398
1277,0,12,365
1278,10,1,486
1278,10,2,464
1278,10,3,439
1278,10,4,468
1278,10,5,410
1278,10,6,415
1278,10,7,425
1278,10,8,422
1278,10,9,394
1278,10,10,429
1278,10,11,450
1278,10,12,434
1279,8,1,524
1279,8,2,502
1279,8,3,467
1279,8,4,512
1279,8,5,474
1279,8,6,463
1279,8,7,452
1279,8,8,396
1279,8,9,497
1279,8,10,501
1279,8,11,505
1279,8,12,475
1280,6,1,475
1280,6,2,505
1280,6,3,452
1280,6,4,430
1280,6,5,473
1280,6,6,421
1280,6,7,542
1280,6,8,545
1280,6,9,506
1280,6,10,507
1280,6,11,477
1280,6,12,470
1281,0,1,482
1281,0,2,483
1281,0,3,482
1281,0,4,513
1281,0,5,431
1281,0,6,415
1281,0,7,401
1281,0,8,432
1281,0,9,454
1281,0,10,360
1281,0,11,415
1281,0,12,376
1282,0,1,482
1282,0,2,497
1282,0,3,475
1282,0,4,443
1282,0,5,473
1282,0,6,447
1282,0,7,441
1282,0,8,423
1282,0,9,404
1282,0,10,385
1282,0,11,376
1282,0,12,402
1283,2,1,482
1283,2,2,457
1283,2,3,583
1283,2,4,541
1283,2,5,529
1283,2,6,563
1283,2,7,532
1283,2,8,528
1283,2,9,502
1283,2,10,500
1283,2,11,503
1283,2,12,476
1284,0,1,464
1284,0,2,518
1284,0,3,456
1284,0,4,415
1284,0,5,467
1284,0,6,417
1284,0,7,430
1284,0,8,386
1284,0,9,397
1284,0,10,371
1284,0,11,393
1284,0,12,385
1285,3,1,429
1285,3,2,453
1285,3,3,446
1285,3,4,607
1285,3,5,541
1285,3,6,556
1285,3,7,517
1285,3,8,495
1285,3,9,510
1285,3,10,485
1285,3,11,488
1285,3,12,463
1286,0,1,512
1286,0,2,514
1286,0,3,454
1286,0,4,464
1286,0,5,429
1286,0,6,403
1286,0,7,430
1286,0,8,438
1286,0,9,413
1286,0,10,381
1286,0,11,369
1286,0,12,373
1287,0,1,485
1287,0,2,446
1287,0,3,444
1287,0,4,478
