"","state","dates","popularity","west_coast","controls","new_album"
"487","Georgia","2020-07-05",9.22478723206256,0,0,0
"488","Georgia","2020-07-12",11.1628757010318,0,0,0
"489","Georgia","2020-07-19",13.5927411852545,0,0,0
"490","Georgia","2020-07-26",14.3325530463071,0,0,0
"491","Georgia","2020-08-02",13.5442956803759,0,0,0
"492","Georgia","2020-08-09",53.7535128965519,0,0,0
"493","Georgia","2020-08-16",36.7979579730502,0,0,0
"494","Georgia","2020-08-23",21.3374754990713,0,0,0
"495","Georgia","2020-08-30",12.3183784116705,0,0,0
"496","Georgia","2020-09-06",7.33909256082359,0,0,0
"497","Georgia","2020-09-13",10.5789401322927,0,0,0
"498","Georgia","2020-09-20",8.66588652104894,0,0,0
"499","Georgia","2020-09-27",5.5095162505965,0,0,0
"500","Georgia","2020-10-04",8.91430019497891,0,0,0
"501","Georgia","2020-10-11",11.7873121994319,0,0,0
"502","Georgia","2020-10-18",13.186755211131,0,0,0
"503","Georgia","2020-10-25",9.64288029819353,0,0,0
"504","Georgia","2020-11-01",5.08020237697429,0,0,0
"505","Georgia","2020-11-08",10.5425408648368,0,0,0
"506","Georgia","2020-11-15",15.3044814404575,0,0,0
"507","Georgia","2020-11-22",21.4825743262558,0,0,0
"508","Georgia","2020-11-29",13.2866393478995,0,0,0
"509","Georgia","2020-12-06",40.7299909788032,0,0,0
"510","Georgia","2020-12-13",35.3441327090439,0,0,0
"511","Georgia","2020-12-20",18.0889441039458,0,0,0
"512","Georgia","2020-12-27",12.6760093182441,0,0,0
"513","Georgia","2021-01-03",12.3499554544129,0,0,0
"514","Georgia","2021-01-10",9.13972769865768,0,0,0
"515","Georgia","2021-01-17",13.1126378091651,0,0,0
"516","Georgia","2021-01-24",12.2714334736559,0,0,0
"517","Georgia","2021-01-31",9.44526531768303,0,0,0
"518","Georgia","2021-02-07",18.8834720372736,0,0,0
"519","Georgia","2021-02-14",13.9973423023858,0,0,0
"520","Georgia","2021-02-21",13.019280597583,0,0,0
"521","Hawaii","2020-03-01",11.0226954278097,0,0,0
"522","Hawaii","2020-03-08",10.957790070587,0,0,0
"523","Hawaii","2020-03-15",11.0352352193159,0,0,0
"524","Hawaii","2020-03-22",18.2690354166683,0,0,0
"525","Hawaii","2020-03-29",11.2429883269807,0,0,0
"526","Hawaii","2020-04-05",1.54479013126392,0,0,0
"527","Hawaii","2020-04-12",7.37257383733015,0,0,0
"528","Hawaii","2020-04-19",15.5045878556157,0,0,0
"529","Hawaii","2020-04-26",6.17012317373238,0,0,0
"530","Hawaii","2020-05-03",11.2799379561134,0,0,0
"531","Hawaii","2020-05-10",9.46445177271041,0,0,0
"532","Hawaii","2020-05-17",9.8648810464914,0,0,0
"533","Hawaii","2020-05-24",10.1802974289176,0,0,0
"534","Hawaii","2020-05-31",6.05664646236142,0,0,0
"535","Hawaii","2020-06-07",12.407473100959,0,0,0
"536","Hawaii","2020-06-14",6.4616497074628,0,0,0
"537","Hawaii","2020-06-21",8.58268339292918,0,0,0
"538","Hawaii","2020-06-28",4.29901304783173,0,0,0
"539","Hawaii","2020-07-05",2.53151374161486,0,0,0
"540","Hawaii","2020-07-12",9.19599828702721,0,0,0
"541","Hawaii","2020-07-19",4.71301125898714,0,0,0
"542","Hawaii","2020-07-26",13.0747953348198,0,0,0
"543","Hawaii","2020-08-02",4.94991443670338,0,0,0
"544","Hawaii","2020-08-09",44.0333085358216,0,0,0
"545","Hawaii","2020-08-16",33.6379472430256,0,0,0
"546","Hawaii","2020-08-23",16.1596197830464,0,0,0
"547","Hawaii","2020-08-30",11.7726381145173,0,0,0
"548","Hawaii","2020-09-06",10.1013856977616,0,0,0
"549","Hawaii","2020-09-13",16.1548847044318,0,0,0
"550","Hawaii","2020-09-20",8.00036077498812,0,0,0
"551","Hawaii","2020-09-27",10.7598519914047,0,0,0
"552","Hawaii","2020-10-04",7.2416897705982,0,0,0
"553","Hawaii","2020-10-11",6.85643724224402,0,0,0
"554","Hawaii","2020-10-18",7.05744058709501,0,0,0
"555","Hawaii","2020-10-25",11.7373804495208,0,0,0
"556","Hawaii","2020-11-01",6.34490840239579,0,0,0
"557","Hawaii","2020-11-08",8.9689812945104,0,0,0
"558","Hawaii","2020-11-15",7.64355451264731,0,0,0
"559","Hawaii","2020-11-22",15.1718317335507,0,0,0
"560","Hawaii","2020-11-29",7.3554891556071,0,0,0
"561","Hawaii","2020-12-06",32.2684151216044,0,0,0
"562","Hawaii","2020-12-13",25.1102640827566,0,0,0
"563","Hawaii","2020-12-20",13.2746919354361,0,0,0
"564","Hawaii","2020-12-27",15.3654113186137,0,0,0
"565","Hawaii","2021-01-03",13.726163566584,0,0,0
"566","Hawaii","2021-01-10",15.465608565889,0,0,0
"567","Hawaii","2021-01-17",7.38595415058011,0,0,0
"568","Hawaii","2021-01-24",13.5967099308695,0,0,0
"569","Hawaii","2021-01-31",5.56091175496824,0,0,0
"570","Hawaii","2021-02-07",15.4142380206388,0,0,0
"571","Hawaii","2021-02-14",12.7740987790261,0,0,0
"572","Hawaii","2021-02-21",9.41099554783277,0,0,0
"573","Idaho","2020-03-01",15.3937043531848,0,0,0
"574","Idaho","2020-03-08",11.2050184558059,0,0,0
"575","Idaho","2020-03-15",12.3022648366429,0,0,0
"576","Idaho","2020-03-22",23.7330586112455,0,0,0
"577","Idaho","2020-03-29",11.9408259861569,0,0,0
"578","Idaho","2020-04-05",8.25028623154695,0,0,0
"579","Idaho","2020-04-12",12.7613360445353,0,0,0
"580","Idaho","2020-04-19",16.0344257798998,0,0,0
"581","Idaho","2020-04-26",6.92418863342771,0,0,0
"582","Idaho","2020-05-03",13.1682222153986,0,0,0
"583","Idaho","2020-05-10",8.94442950803202,0,0,0
"584","Idaho","2020-05-17",20.4919892949067,0,0,0
"585","Idaho","2020-05-24",11.9436464019569,0,0,0
"586","Idaho","2020-05-31",13.2338306432677,0,0,0
"587","Idaho","2020-06-07",8.56364813873818,0,0,0
"588","Idaho","2020-06-14",10.3189438689615,0,0,0
"589","Idaho","2020-06-21",7.91584833172921,0,0,0
"590","Idaho","2020-06-28",8.2721883961371,0,0,0
"591","Idaho","2020-07-05",6.6948065623842,0,0,0
"592","Idaho","2020-07-12",7.73911718956182,0,0,0
"593","Idaho","2020-07-19",10.1516338101106,0,0,0
"594","Idaho","2020-07-26",12.5948856213196,0,0,0
"595","Idaho","2020-08-02",10.7222271987409,0,0,0
"596","Idaho","2020-08-09",69.5523524206924,0,0,0
"597","Idaho","2020-08-16",51.9013155776605,0,0,0
"598","Idaho","2020-08-23",26.9749491791241,0,0,0
"599","Idaho","2020-08-30",14.9044549254412,0,0,0
"600","Idaho","2020-09-06",9.98789114938417,0,0,0
"601","Idaho","2020-09-13",19.203539885893,0,0,0
"602","Idaho","2020-09-20",15.8001589576206,0,0,0
"603","Idaho","2020-09-27",20.837328326756,0,0,0
"604","Idaho","2020-10-04",13.3072162517328,0,0,0
"605","Idaho","2020-10-11",11.0424876794475,0,0,0
"606","Idaho","2020-10-18",13.5731741255516,0,0,0
"607","Idaho","2020-10-25",13.0467943471196,0,0,0
"608","Idaho","2020-11-01",13.2095659965304,0,0,0
"609","Idaho","2020-11-08",9.74545070333519,0,0,0
"610","Idaho","2020-11-15",14.6380175360881,0,0,0
"611","Idaho","2020-11-22",21.4577947791108,0,0,0
"612","Idaho","2020-11-29",13.9147942469482,0,0,0
"613","Idaho","2020-12-06",40.6383849153691,0,0,0
"614","Idaho","2020-12-13",34.7106347394996,0,0,0
"615","Idaho","2020-12-20",23.4035016472259,0,0,0
"616","Idaho","2020-12-27",20.4533316352542,0,0,0
"617","Idaho","2021-01-03",13.7632825006768,0,0,0
"618","Idaho","2021-01-10",14.1227798145625,0,0,0
"619","Idaho","2021-01-17",12.9989243023184,0,0,0
"620","Idaho","2021-01-24",6.9129010238621,0,0,0
"621","Idaho","2021-01-31",10.3206879584076,0,0,0
"622","Idaho","2021-02-07",24.0645083073024,0,0,0
"623","Idaho","2021-02-14",21.9974477862094,0,0,0
"624","Idaho","2021-02-21",10.4380341702173,0,0,0
"625","Illinois","2020-03-01",19.6391800471363,0,0,0
"626","Illinois","2020-03-08",13.2837103336311,0,0,0
"627","Illinois","2020-03-15",19.6336053375259,0,0,0
"628","Illinois","2020-03-22",24.3364166813558,0,0,0
"629","Illinois","2020-03-29",6.2920892507723,0,0,0
"630","Illinois","2020-04-05",9.18391793562822,0,0,0
"631","Illinois","2020-04-12",10.12386576203,0,0,0
"632","Illinois","2020-04-19",17.1479980710484,0,0,0
"633","Illinois","2020-04-26",18.2154324360634,0,0,0
"634","Illinois","2020-05-03",14.2114140913281,0,0,0
"635","Illinois","2020-05-10",18.8281275012507,0,0,0
"636","Illinois","2020-05-17",22.3973040316694,0,0,0
"637","Illinois","2020-05-24",13.88164331072,0,0,0
"638","Illinois","2020-05-31",9.00166462929541,0,0,0
"639","Illinois","2020-06-07",10.2761912157167,0,0,0
"640","Illinois","2020-06-14",9.29738115611892,0,0,0
"641","Illinois","2020-06-21",8.43447685357237,0,0,0
"642","Illinois","2020-06-28",9.48598364163076,0,0,0
"643","Illinois","2020-07-05",9.37502441323545,0,0,0
"644","Illinois","2020-07-12",9.13729341034499,0,0,0
"645","Illinois","2020-07-19",12.026006001874,0,0,0
"646","Illinois","2020-07-26",12.9894863043983,0,0,0
"647","Illinois","2020-08-02",12.5093086575004,0,0,0
"648","Illinois","2020-08-09",71.6809707016449,0,0,0
"649","Illinois","2020-08-16",54.4840355815072,0,0,0
"650","Illinois","2020-08-23",25.9874073939475,0,0,0
"651","Illinois","2020-08-30",17.7223004914646,0,0,0
"652","Illinois","2020-09-06",16.4511944110711,0,0,0
"653","Illinois","2020-09-13",18.7741229112291,0,0,0
"654","Illinois","2020-09-20",14.930205684724,0,0,0
"655","Illinois","2020-09-27",21.6764581898482,0,0,0
"656","Illinois","2020-10-04",14.6302328232847,0,0,0
"657","Illinois","2020-10-11",15.3306311570014,0,0,0
"658","Illinois","2020-10-18",12.7481127075287,0,0,0
"659","Illinois","2020-10-25",13.4283251331372,0,0,0
"660","Illinois","2020-11-01",14.7659041795328,0,0,0
"661","Illinois","2020-11-08",12.4966860490557,0,0,0
"662","Illinois","2020-11-15",15.1690550658986,0,0,0
"663","Illinois","2020-11-22",17.5907267932312,0,0,0
"664","Illinois","2020-11-29",13.6361890168502,0,0,0
"665","Illinois","2020-12-06",50.4505640549671,0,0,0
"666","Illinois","2020-12-13",37.2517522143111,0,0,0
"667","Illinois","2020-12-20",27.6447730434001,0,0,0
"668","Illinois","2020-12-27",21.6145582187346,0,0,0
"669","Illinois","2021-01-03",17.9984468401435,0,0,0
"670","Illinois","2021-01-10",20.4480411148449,0,0,0
"671","Illinois","2021-01-17",16.4940090091604,0,0,0
"672","Illinois","2021-01-24",18.1029849091582,0,0,0
"673","Illinois","2021-01-31",15.0823582360679,0,0,0
"674","Illinois","2021-02-07",35.2835594667095,0,0,0
"675","Illinois","2021-02-14",17.7437023055149,0,0,0
"676","Illinois","2021-02-21",18.3129356963255,0,0,0
"677","Indiana","2020-03-01",21.2869185541806,0,0,0
"678","Indiana","2020-03-08",5.2609331701769,0,0,0
"679","Indiana","2020-03-15",13.6213994425728,0,0,0
"680","Indiana","2020-03-22",22.9235169035124,0,0,0
"681","Indiana","2020-03-29",13.0976314820506,0,0,0
"682","Indiana","2020-04-05",8.33414224221063,0,0,0
"683","Indiana","2020-04-12",4.40228734311506,0,0,0
"684","Indiana","2020-04-19",12.6403473963004,0,0,0
"685","Indiana","2020-04-26",11.5927172634968,0,0,0
"686","Indiana","2020-05-03",11.2900489706265,0,0,0
"687","Indiana","2020-05-10",13.6094021423246,0,0,0
"688","Indiana","2020-05-17",18.4765069290267,0,0,0
"689","Indiana","2020-05-24",14.9301861826141,0,0,0
"690","Indiana","2020-05-31",14.6784403011883,0,0,0
"691","Indiana","2020-06-07",9.09327828235153,0,0,0
"692","Indiana","2020-06-14",10.2414778221066,0,0,0
"693","Indiana","2020-06-21",8.18711616850883,0,0,0
"694","Indiana","2020-06-28",10.6674193853145,0,0,0
"695","Indiana","2020-07-05",12.1947397877031,0,0,0
"696","Indiana","2020-07-12",10.1998895858736,0,0,0
"697","Indiana","2020-07-19",14.2036238879864,0,0,0
"698","Indiana","2020-07-26",14.1568978437804,0,0,0
"699","Indiana","2020-08-02",15.6958455524284,0,0,0
"700","Indiana","2020-08-09",60.9620510068726,0,0,0
"701","Indiana","2020-08-16",44.4832650352575,0,0,0
"702","Indiana","2020-08-23",20.9050024573875,0,0,0
"703","Indiana","2020-08-30",13.0757648646454,0,0,0
"704","Indiana","2020-09-06",15.2618000304481,0,0,0
"705","Indiana","2020-09-13",18.9566620051831,0,0,0
"706","Indiana","2020-09-20",12.839132159749,0,0,0
"707","Indiana","2020-09-27",13.6320245126351,0,0,0
"708","Indiana","2020-10-04",8.39397998548921,0,0,0
"709","Indiana","2020-10-11",15.22083008781,0,0,0
"710","Indiana","2020-10-18",12.2084239264743,0,0,0
"711","Indiana","2020-10-25",16.8767228731093,0,0,0
"712","Indiana","2020-11-01",15.1905294871474,0,0,0
"713","Indiana","2020-11-08",14.5716644879248,0,0,0
"714","Indiana","2020-11-15",16.4233602298365,0,0,0
"715","Indiana","2020-11-22",20.1540334875143,0,0,0
"716","Indiana","2020-11-29",18.2521333241269,0,0,0
"717","Indiana","2020-12-06",44.966854223508,0,0,0
"718","Indiana","2020-12-13",35.3694109165274,0,0,0
"719","Indiana","2020-12-20",24.998834590321,0,0,0
"720","Indiana","2020-12-27",19.2679310335055,0,0,0
"721","Indiana","2021-01-03",18.8804549928992,0,0,0
"722","Indiana","2021-01-10",14.6748289953035,0,0,0
"723","Indiana","2021-01-17",17.5357527101029,0,0,0
"724","Indiana","2021-01-24",12.9057134587795,0,0,0
"725","Indiana","2021-01-31",17.7544156492466,0,0,0
"726","Indiana","2021-02-07",33.3693001287949,0,0,0
"727","Indiana","2021-02-14",22.1758103299127,0,0,0
"728","Indiana","2021-02-21",12.787047073032,0,0,0
"729","Iowa","2020-03-01",18.7229356882842,0,0,0
"730","Iowa","2020-03-08",13.3217078702841,0,0,0
"731","Iowa","2020-03-15",16.5945029337379,0,0,0
"732","Iowa","2020-03-22",23.3189115099414,0,0,0
"733","Iowa","2020-03-29",16.0915995758036,0,0,0
"734","Iowa","2020-04-05",7.5918351313887,0,0,0
"735","Iowa","2020-04-12",15.126442444955,0,0,0
"736","Iowa","2020-04-19",15.66956980139,0,0,0
"737","Iowa","2020-04-26",8.66509081258302,0,0,0
"738","Iowa","2020-05-03",19.018824489663,0,0,0
"739","Iowa","2020-05-10",14.6805729975339,0,0,0
"740","Iowa","2020-05-17",20.9844564553216,0,0,0
"741","Iowa","2020-05-24",10.7177330153408,0,0,0
"742","Iowa","2020-05-31",8.51551227335722,0,0,0
"743","Iowa","2020-06-07",13.18529448134,0,0,0
"744","Iowa","2020-06-14",8.53818233333154,0,0,0
"745","Iowa","2020-06-21",10.7814537955354,0,0,0
"746","Iowa","2020-06-28",12.3552655206693,0,0,0
"747","Iowa","2020-07-05",12.300180279634,0,0,0
"748","Iowa","2020-07-12",13.8865588382352,0,0,0
"749","Iowa","2020-07-19",15.0596971097891,0,0,0
"750","Iowa","2020-07-26",17.2973594062329,0,0,0
"751","Iowa","2020-08-02",14.7327474851698,0,0,0
"752","Iowa","2020-08-09",62.0148627969705,0,0,0
"753","Iowa","2020-08-16",47.5168725178488,0,0,0
"754","Iowa","2020-08-23",28.2882795332283,0,0,0
"755","Iowa","2020-08-30",16.862369839328,0,0,0
"756","Iowa","2020-09-06",16.21582462845,0,0,0
"757","Iowa","2020-09-13",18.4513051635947,0,0,0
"758","Iowa","2020-09-20",11.1282149112748,0,0,0
"759","Iowa","2020-09-27",18.7261868907288,0,0,0
"760","Iowa","2020-10-04",16.7446174345561,0,0,0
"761","Iowa","2020-10-11",10.1369702794964,0,0,0
"762","Iowa","2020-10-18",8.08874283773422,0,0,0
"763","Iowa","2020-10-25",11.8815280939386,0,0,0
"764","Iowa","2020-11-01",9.23396160778852,0,0,0
"765","Iowa","2020-11-08",11.7685754218299,0,0,0
"766","Iowa","2020-11-15",19.4946728471908,0,0,0
"767","Iowa","2020-11-22",17.1499687871465,0,0,0
"768","Iowa","2020-11-29",16.6435286484866,0,0,0
"769","Iowa","2020-12-06",42.8658314612887,0,0,0
"770","Iowa","2020-12-13",39.2837813939836,0,0,0
"771","Iowa","2020-12-20",18.3005474670089,0,0,0
"772","Iowa","2020-12-27",20.0421921591013,0,0,0
"773","Iowa","2021-01-03",18.9493277617387,0,0,0
"774","Iowa","2021-01-10",14.952062630878,0,0,0
"775","Iowa","2021-01-17",9.67012146508097,0,0,0
"776","Iowa","2021-01-24",14.5632429923387,0,0,0
"777","Iowa","2021-01-31",15.8571897285707,0,0,0
"778","Iowa","2021-02-07",25.5860317903742,0,0,0
"779","Iowa","2021-02-14",22.5305120826657,0,0,0
"780","Iowa","2021-02-21",15.698469789758,0,0,0
"781","Kansas","2020-03-01",17.630732705357,0,0,0
"782","Kansas","2020-03-08",11.7088939129956,0,0,0
"783","Kansas","2020-03-15",13.1335395036177,0,0,0
"784","Kansas","2020-03-22",22.5394400193558,0,0,0
"785","Kansas","2020-03-29",12.7709373258972,0,0,0
"786","Kansas","2020-04-05",11.3644601891575,0,0,0
"787","Kansas","2020-04-12",11.8777918663361,0,0,0
"788","Kansas","2020-04-19",14.475196124264,0,0,0
"789","Kansas","2020-04-26",10.4860576300648,0,0,0
"790","Kansas","2020-05-03",11.7458183960165,0,0,0
"791","Kansas","2020-05-10",18.7305323378985,0,0,0
"792","Kansas","2020-05-17",15.3288654326414,0,0,0
"793","Kansas","2020-05-24",13.7143040843472,0,0,0
"794","Kansas","2020-05-31",11.2612702256545,0,0,0
"795","Kansas","2020-06-07",10.1738464928168,0,0,0
"796","Kansas","2020-06-14",10.872756270179,0,0,0
"797","Kansas","2020-06-21",10.0371932009501,0,0,0
"798","Kansas","2020-06-28",5.91805420020275,0,0,0
"799","Kansas","2020-07-05",6.77893517335715,0,0,0
"800","Kansas","2020-07-12",8.92570803599066,0,0,0
"801","Kansas","2020-07-19",10.6423205843928,0,0,0
"802","Kansas","2020-07-26",12.3601550326053,0,0,0
"803","Kansas","2020-08-02",12.5286965303914,0,0,0
"804","Kansas","2020-08-09",61.4193133600686,0,0,0
"805","Kansas","2020-08-16",46.0632873954885,0,0,0
"806","Kansas","2020-08-23",25.6961026342481,0,0,0
"807","Kansas","2020-08-30",20.080274719326,0,0,0
"808","Kansas","2020-09-06",10.0717876189324,0,0,0
"809","Kansas","2020-09-13",24.1700612875736,0,0,0
"810","Kansas","2020-09-20",11.6223101557183,0,0,0
"811","Kansas","2020-09-27",13.0364947396802,0,0,0
"812","Kansas","2020-10-04",6.98920641069982,0,0,0
"813","Kansas","2020-10-11",15.1560596338703,0,0,0
"814","Kansas","2020-10-18",9.87373180416979,0,0,0
"815","Kansas","2020-10-25",13.0849987560703,0,0,0
"816","Kansas","2020-11-01",10.971185853359,0,0,0
"817","Kansas","2020-11-08",6.33087769817216,0,0,0
"818","Kansas","2020-11-15",16.9222808298725,0,0,0
"819","Kansas","2020-11-22",25.9837320137769,0,0,0
"820","Kansas","2020-11-29",13.5008228463211,0,0,0
"821","Kansas","2020-12-06",43.6639643935117,0,0,0
"822","Kansas","2020-12-13",41.8313026911243,0,0,0
"823","Kansas","2020-12-20",23.162434196492,0,0,0
"824","Kansas","2020-12-27",23.371247950638,0,0,0
"825","Kansas","2021-01-03",15.4510028373374,0,0,0
"826","Kansas","2021-01-10",11.4589049065448,0,0,0
"827","Kansas","2021-01-17",11.9387510610448,0,0,0
"828","Kansas","2021-01-24",16.4397549388137,0,0,0
"829","Kansas","2021-01-31",8.24294678606205,0,0,0
"830","Kansas","2021-02-07",29.696539996594,0,0,0
"831","Kansas","2021-02-14",16.0735136321004,0,0,0
"832","Kansas","2021-02-21",16.1465514312506,0,0,0
"833","Kentucky","2020-03-01",23.4733175789284,0,0,0
"834","Kentucky","2020-03-08",12.3377980992029,0,0,0
"835","Kentucky","2020-03-15",10.7325029631929,0,0,0
"836","Kentucky","2020-03-22",23.1385476519236,0,0,0
"837","Kentucky","2020-03-29",10.6079724501336,0,0,0
"838","Kentucky","2020-04-05",16.87934966402,0,0,0
"839","Kentucky","2020-04-12",11.5746205144165,0,0,0
"840","Kentucky","2020-04-19",22.9932077450616,0,0,0
"841","Kentucky","2020-04-26",15.8132333177936,0,0,0
"842","Kentucky","2020-05-03",10.6875610409814,0,0,0
"843","Kentucky","2020-05-10",11.5516402509129,0,0,0
"844","Kentucky","2020-05-17",20.9644731622725,0,0,0
"845","Kentucky","2020-05-24",13.1702935615318,0,0,0
"846","Kentucky","2020-05-31",10.8739012191942,0,0,0
"847","Kentucky","2020-06-07",7.44952873379796,0,0,0
"848","Kentucky","2020-06-14",6.99617465955241,0,0,0
"849","Kentucky","2020-06-21",8.03086697558313,0,0,0
"850","Kentucky","2020-06-28",4.96984362214832,0,0,0
"851","Kentucky","2020-07-05",-1.16549094961651,0,0,0
"852","Kentucky","2020-07-12",6.6705089746528,0,0,0
"853","Kentucky","2020-07-19",2.38420191190493,0,0,0
"854","Kentucky","2020-07-26",10.9959495307682,0,0,0
"855","Kentucky","2020-08-02",1.81878504681731,0,0,0
"856","Kentucky","2020-08-09",59.9636868967145,0,0,0
"857","Kentucky","2020-08-16",46.0461980575141,0,0,0
"858","Kentucky","2020-08-23",23.5800972028769,0,0,0
"859","Kentucky","2020-08-30",19.4177482776787,0,0,0
"860","Kentucky","2020-09-06",11.3460552725686,0,0,0
"861","Kentucky","2020-09-13",25.4521537724583,0,0,0
"862","Kentucky","2020-09-20",10.312861378641,0,0,0
"863","Kentucky","2020-09-27",12.3332211236086,0,0,0
"864","Kentucky","2020-10-04",14.7535985192782,0,0,0
"865","Kentucky","2020-10-11",13.9735708218357,0,0,0
"866","Kentucky","2020-10-18",13.9494416202907,0,0,0
"867","Kentucky","2020-10-25",12.4739725863444,0,0,0
"868","Kentucky","2020-11-01",12.1014784934955,0,0,0
"869","Kentucky","2020-11-08",11.7955085010306,0,0,0
"870","Kentucky","2020-11-15",20.1518323338997,0,0,0
"871","Kentucky","2020-11-22",22.0142491255517,0,0,0
"872","Kentucky","2020-11-29",20.4761674042198,0,0,0
"873","Kentucky","2020-12-06",46.7639519108854,0,0,0
"874","Kentucky","2020-12-13",40.9039834231685,0,0,0
"875","Kentucky","2020-12-20",23.2092312874611,0,0,0
"876","Kentucky","2020-12-27",21.5971302773649,0,0,0
"877","Kentucky","2021-01-03",21.1781570554508,0,0,0
"878","Kentucky","2021-01-10",18.196499063819,0,0,0
"879","Kentucky","2021-01-17",13.3362890766778,0,0,0
"880","Kentucky","2021-01-24",15.6715656124235,0,0,0
"881","Kentucky","2021-01-31",10.6455718709643,0,0,0
"882","Kentucky","2021-02-07",26.3532303453542,0,0,0
"883","Kentucky","2021-02-14",16.7581665252458,0,0,0
"884","Kentucky","2021-02-21",11.9102606110604,0,0,0
"885","Louisiana","2020-03-01",8.6714502519679,0,0,0
"886","Louisiana","2020-03-08",5.9657906254159,0,0,0
"887","Louisiana","2020-03-15",9.01586739310824,0,0,0
"888","Louisiana","2020-03-22",15.6336743869084,0,0,0
"889","Louisiana","2020-03-29",4.63418175532884,0,0,0
"890","Louisiana","2020-04-05",11.4381437022538,0,0,0
"891","Louisiana","2020-04-12",10.4482835635506,0,0,0
"892","Louisiana","2020-04-19",12.8299409721031,0,0,0
"893","Louisiana","2020-04-26",12.4366843963265,0,0,0
"894","Louisiana","2020-05-03",10.250117809749,0,0,0
"895","Louisiana","2020-05-10",17.8032051737413,0,0,0
"896","Louisiana","2020-05-17",17.8773729547196,0,0,0
"897","Louisiana","2020-05-24",14.3561325097477,0,0,0
"898","Louisiana","2020-05-31",10.2578486368778,0,0,0
"899","Louisiana","2020-06-07",3.81792458440786,0,0,0
"900","Louisiana","2020-06-14",9.45555229091302,0,0,0
"901","Louisiana","2020-06-21",10.6236454377185,0,0,0
"902","Louisiana","2020-06-28",1.99312827133817,0,0,0
"903","Louisiana","2020-07-05",11.5138427160008,0,0,0
"904","Louisiana","2020-07-12",8.34129125846072,0,0,0
"905","Louisiana","2020-07-19",15.0109240257417,0,0,0
"906","Louisiana","2020-07-26",10.8815651215316,0,0,0
"907","Louisiana","2020-08-02",15.4880154222817,0,0,0
"908","Louisiana","2020-08-09",49.6543404085101,0,0,0
"909","Louisiana","2020-08-16",35.8359178516152,0,0,0
"910","Louisiana","2020-08-23",14.5615827294067,0,0,0
"911","Louisiana","2020-08-30",6.08255052245154,0,0,0
"912","Louisiana","2020-09-06",11.758268589414,0,0,0
"913","Louisiana","2020-09-13",13.5385995997489,0,0,0
"914","Louisiana","2020-09-20",7.35828891342814,0,0,0
"915","Louisiana","2020-09-27",14.7753571615751,0,0,0
"916","Louisiana","2020-10-04",5.68201283534325,0,0,0
"917","Louisiana","2020-10-11",10.7728302857129,0,0,0
"918","Louisiana","2020-10-18",13.522657806155,0,0,0
"919","Louisiana","2020-10-25",7.16588417470826,0,0,0
"920","Louisiana","2020-11-01",4.42632013587869,0,0,0
"921","Louisiana","2020-11-08",13.1415187427561,0,0,0
"922","Louisiana","2020-11-15",9.27656658242677,0,0,0
"923","Louisiana","2020-11-22",16.7930485644092,0,0,0
"924","Louisiana","2020-11-29",8.6117860436675,0,0,0
"925","Louisiana","2020-12-06",37.6721861650682,0,0,0
"926","Louisiana","2020-12-13",22.9499695999724,0,0,0
"927","Louisiana","2020-12-20",22.0373468619742,0,0,0
"928","Louisiana","2020-12-27",16.3718018479901,0,0,0
"929","Louisiana","2021-01-03",19.8792864500394,0,0,0
"930","Louisiana","2021-01-10",7.5635283704578,0,0,0
"931","Louisiana","2021-01-17",11.9379506467806,0,0,0
"932","Louisiana","2021-01-24",9.20827009996995,0,0,0
"933","Louisiana","2021-01-31",9.38840379985484,0,0,0
"934","Louisiana","2021-02-07",15.9769402772207,0,0,0
"935","Louisiana","2021-02-14",18.994266660668,0,0,0
"936","Louisiana","2021-02-21",14.6897213522432,0,0,0
"937","Maine","2020-03-01",18.4287924472198,0,0,0
"938","Maine","2020-03-08",19.9674766476598,0,0,0
"939","Maine","2020-03-15",18.3840229913942,0,0,0
"940","Maine","2020-03-22",31.6863000743895,0,0,0
"941","Maine","2020-03-29",17.1972529111226,0,0,0
"942","Maine","2020-04-05",16.4090399963318,0,0,0
"943","Maine","2020-04-12",14.2595909674753,0,0,0
"944","Maine","2020-04-19",20.7876449124241,0,0,0
"945","Maine","2020-04-26",12.0247550688797,0,0,0
"946","Maine","2020-05-03",12.6109779695982,0,0,0
"947","Maine","2020-05-10",22.2517120361313,0,0,0
"948","Maine","2020-05-17",26.5122211473669,0,0,0
"949","Maine","2020-05-24",16.3761673141297,0,0,0
"950","Maine","2020-05-31",11.9029936451718,0,0,0
"951","Maine","2020-06-07",5.4700782640211,0,0,0
"952","Maine","2020-06-14",21.2248944654369,0,0,0
"953","Maine","2020-06-21",6.37348879537093,0,0,0
"954","Maine","2020-06-28",15.1353253793118,0,0,0
"955","Maine","2020-07-05",13.625203572528,0,0,0
"956","Maine","2020-07-12",13.9820913986278,0,0,0
"957","Maine","2020-07-19",15.9223240786839,0,0,0
"958","Maine","2020-07-26",17.6529478073553,0,0,0
"959","Maine","2020-08-02",17.4258175502765,0,0,0
"960","Maine","2020-08-09",79.7664572291855,0,0,0
"961","Maine","2020-08-16",68.7484102350789,0,0,0
"962","Maine","2020-08-23",34.0169970383589,0,0,0
"963","Maine","2020-08-30",21.9412809365985,0,0,0
"964","Maine","2020-09-06",13.8517850842211,0,0,0
