"datetime","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","casual","registered","count","date","year","month"
"2011-03-16 09:00:00",1,0,1,2,11.8944437992774,14.0476356284835,92.1196401658957,12.0686244050737,31,194,225,2011-03-16,"2011","03"
"2011-03-16 10:00:00",1,0,1,2,12.1311252497152,14.3181078123817,78.801602032439,10.5846825572271,36,94,130,2011-03-16,"2011","03"
"2011-03-16 11:00:00",1,0,1,2,12.7938386656336,16.3355755538131,81.8138692397193,7.22163553505632,28,104,132,2011-03-16,"2011","03"
"2011-03-16 12:00:00",1,0,1,2,13.9235905405865,17.5395098161568,75.5079203333713,0.638010711149157,48,110,158,2011-03-16,"2011","03"
"2011-03-16 13:00:00",1,0,1,2,13.9728555291001,17.1842949968733,75.9790663286614,9.99039664723313,36,127,163,2011-03-16,"2011","03"
"2011-03-16 14:00:00",1,0,1,2,12.3030004174293,16.3746987557205,80.9202802704612,18.9449726023264,55,116,171,2011-03-16,"2011","03"
"2011-03-16 15:00:00",1,0,1,2,14.7376182092378,17.9081755708801,73.4013057771438,17.0579564993305,39,125,164,2011-03-16,"2011","03"
"2011-03-16 16:00:00",1,0,1,2,10.8695286424842,16.6462964594984,68.5589847790623,16.0163426904685,54,167,221,2011-03-16,"2011","03"
"2011-03-16 17:00:00",1,0,1,2,13.8229230226959,18.3071406022066,52.1013066809631,27.9776966494684,59,272,331,2011-03-16,"2011","03"
"2011-03-16 18:00:00",1,0,1,2,17.5153492318147,20.4703834996021,58.0950006095425,16.2091952198917,48,265,313,2011-03-16,"2011","03"
"2011-03-16 19:00:00",1,0,1,2,11.7616021547137,19.1094296836014,50.9865035484072,24.5176262983328,34,195,229,2011-03-16,"2011","03"
"2011-03-16 20:00:00",1,0,1,2,13.9797803927623,16.9154485046465,55.0537438391796,8.34519744369076,32,158,190,2011-03-16,"2011","03"
"2011-03-16 21:00:00",1,0,1,2,13.0825684922747,19.0425308736346,66.0406361017632,18.2760499868702,15,114,129,2011-03-16,"2011","03"
"2011-03-16 22:00:00",1,0,1,2,10.4337014697261,17.6871734032956,60.584143279547,36.3254162503095,33,89,122,2011-03-16,"2011","03"
"2011-03-16 23:00:00",1,0,1,1,16.3431139840074,16.8114917946804,62.7123845135043,20.2625144326408,29,52,81,2011-03-16,"2011","03"
"2011-03-17 00:00:00",1,0,1,1,12.8927628418595,15.590687949232,59.716299064019,17.0197137503209,21,61,82,2011-03-17,"2011","03"
"2011-03-17 01:00:00",1,0,1,1,11.991827520109,15.3402778402865,70.7485470149078,19.8394169472928,16,56,72,2011-03-17,"2011","03"
"2011-03-17 02:00:00",1,0,1,1,11.8972171911557,13.1742363366536,72.8391438093887,26.5959647076036,14,40,54,2011-03-17,"2011","03"
"2011-03-17 03:00:00",1,0,1,1,13.927516279154,13.1026223432099,65.9267447323217,16.2809513214062,15,41,56,2011-03-17,"2011","03"
"2011-03-17 04:00:00",1,0,1,1,13.284061610227,12.0785095453203,74.3655381982051,23.6170398811252,21,43,64,2011-03-17,"2011","03"
"2011-03-17 05:00:00",1,0,1,1,13.316244256857,13.8301819364549,84.496121020881,9.58965595836652,27,56,83,2011-03-17,"2011","03"
"2011-03-17 06:00:00",1,0,1,1,5.7163093763162,12.3177739471927,76.0279550755175,15.1899886376408,18,87,105,2011-03-17,"2011","03"
"2011-03-17 07:00:00",1,0,1,1,6.10630599149062,13.1326784561201,74.6411546604112,16.1674119526289,33,176,209,2011-03-17,"2011","03"
"2011-03-17 08:00:00",1,0,1,1,11.5625003488982,14.1772981815704,63.313936991803,7.75443779660136,39,333,372,2011-03-17,"2011","03"
"2011-03-17 09:00:00",1,0,1,1,14.2313323377891,16.9442852369043,63.8472433646216,18.5254881253759,52,211,263,2011-03-17,"2011","03"
"2011-03-17 10:00:00",1,0,1,1,15.1601881516239,17.514783749301,54.3461830908413,20.0338303912023,29,118,147,2011-03-17,"2011","03"
"2011-03-17 11:00:00",1,0,1,1,13.0169368772818,20.0803730467379,50.7128477525672,19.3356338128105,43,114,157,2011-03-17,"2011","03"
"2011-03-17 12:00:00",1,0,1,1,15.5367652362035,20.0452663121062,48.1585322298267,21.7939796700333,44,127,171,2011-03-17,"2011","03"
"2011-03-17 13:00:00",1,0,1,2,20.3300656720443,22.3199351442493,47.160478988482,10.9515342049088,46,122,168,2011-03-17,"2011","03"
"2011-03-17 14:00:00",1,0,1,1,20.1326647295352,20.9213335495184,44.5774484433565,10.791759451968,57,124,181,2011-03-17,"2011","03"
"2011-03-17 15:00:00",1,0,1,1,16.8795256088857,22.7877855469154,40.3813316268304,15.7171395286474,56,141,197,2011-03-17,"2011","03"
"2011-03-17 16:00:00",1,0,1,1,16.9602656037515,21.9197645227203,40.9227015066926,30.2672859032381,63,155,218,2011-03-17,"2011","03"
"2011-03-17 17:00:00",1,0,1,1,21.0400923902783,20.0553084692565,44.710941881125,12.0131930623825,68,315,383,2011-03-17,"2011","03"
"2011-03-17 18:00:00",1,0,1,2,17.1201803717786,19.585674306511,59.2194935229623,11.6228892742523,72,309,381,2011-03-17,"2011","03"
"2011-03-17 19:00:00",1,0,1,1,13.1163735700157,18.6854631329469,60.3070301404522,14.1286781197715,38,243,281,2011-03-17,"2011","03"
"2011-03-17 20:00:00",1,0,1,1,13.5524959488675,17.7026004589504,67.3257421360476,15.6916619141243,55,156,211,2011-03-17,"2011","03"
"2011-03-17 21:00:00",1,0,1,1,15.013650758312,17.0378688619958,59.3172336205474,20.8324119922494,41,163,204,2011-03-17,"2011","03"
"2011-03-17 22:00:00",1,0,1,1,11.2545809341847,16.3581889504687,67.3743173014649,25.6690689197859,37,110,147,2011-03-17,"2011","03"
"2011-03-17 23:00:00",1,0,1,1,15.8556922319512,16.7640558568465,60.5500577436723,19.5634324540942,31,82,113,2011-03-17,"2011","03"
"2011-03-18 00:00:00",1,0,1,1,13.4895126053258,17.075261540612,55.2300055518052,18.8294650865059,25,62,87,2011-03-18,"2011","03"
"2011-03-18 01:00:00",1,0,1,1,13.3643218469698,16.3872411188797,63.6744937947788,15.4179078729739,25,51,76,2011-03-18,"2011","03"
"2011-03-18 02:00:00",1,0,1,1,14.5073736538665,18.7399860289495,63.4727134525235,13.9789989543119,25,47,72,2011-03-18,"2011","03"
"2011-03-18 03:00:00",1,0,1,1,8.85449457705539,14.0908450243596,72.2996342983703,9.22001835817746,21,39,60,2011-03-18,"2011","03"
"2011-03-18 05:00:00",1,0,1,1,15.402955763618,15.9501325098066,61.5864582519551,15.8863030539329,25,52,77,2011-03-18,"2011","03"
"2011-03-18 06:00:00",1,0,1,1,16.1148809247416,19.2517231020164,69.274182992562,19.377236445489,19,74,93,2011-03-18,"2011","03"
"2011-03-18 07:00:00",1,0,1,1,12.1343938842818,16.2913352975211,63.3386722795688,18.5958126896332,34,156,190,2011-03-18,"2011","03"
"2011-03-18 08:00:00",1,0,1,1,10.5174044700834,19.3642520594851,65.9022981003605,14.2367151088236,47,306,353,2011-03-18,"2011","03"
"2011-03-18 09:00:00",1,0,1,1,14.7270891715789,17.990870931353,63.9877998835206,10.167493534146,35,246,281,2011-03-18,"2011","03"
"2011-03-18 10:00:00",1,0,1,1,15.6435513622122,20.7009845414491,54.768622125897,24.5269663871678,68,116,184,2011-03-18,"2011","03"
"2011-03-18 11:00:00",1,0,1,1,19.0680727373893,22.6558229381276,50.6832435159789,26.9335522221181,68,152,220,2011-03-18,"2011","03"
"2011-03-18 12:00:00",1,0,1,2,20.7759461031581,22.0290454144436,52.3747630160945,30.6801509516067,95,174,269,2011-03-18,"2011","03"
"2011-03-18 13:00:00",1,0,1,1,25.8847009040033,26.7750549669107,41.766330988627,21.8071711676077,85,166,251,2011-03-18,"2011","03"
"2011-03-18 14:00:00",1,0,1,1,27.3518248971024,26.1465599492392,41.203507775306,24.821039094851,102,141,243,2011-03-18,"2011","03"
"2011-03-18 15:00:00",1,0,1,2,21.013146735075,26.4363595969607,36.2276853277117,28.0278677128555,79,152,231,2011-03-18,"2011","03"
"2011-03-18 16:00:00",1,0,1,1,26.2527759885296,28.8480176738728,45.0216469962523,24.1269063922255,91,175,266,2011-03-18,"2011","03"
"2011-03-18 17:00:00",1,0,1,1,29.1100113993009,27.4365930703494,38.3623796833566,26.9447545298645,115,289,404,2011-03-18,"2011","03"
"2011-03-18 18:00:00",1,0,1,1,25.5845409120284,28.5692693263245,37.884500438448,8.57643258306485,107,294,401,2011-03-18,"2011","03"
"2011-03-18 19:00:00",1,0,1,1,24.8471792008203,27.0026747142478,41.6954471213402,15.3877233977607,72,182,254,2011-03-18,"2011","03"
"2011-03-18 20:00:00",1,0,1,1,23.3035257491553,26.5019749719155,47.7033760105039,7.042710764252,69,149,218,2011-03-18,"2011","03"
"2011-03-18 21:00:00",1,0,1,1,20.2487941808883,26.1420511291832,45.6125425668594,6.60336480070699,52,144,196,2011-03-18,"2011","03"
"2011-03-18 22:00:00",1,0,1,1,20.6238812887266,27.5966428523284,51.2316604197734,7.79973478291506,77,111,188,2011-03-18,"2011","03"
"2011-03-18 23:00:00",1,0,1,2,23.3350248862722,27.3311121423943,49.9570368960267,14.7551972342796,42,104,146,2011-03-18,"2011","03"
"2011-03-19 00:00:00",1,0,0,2,19.6363071687861,27.988861353472,52.7395940137361,17.6094127715272,49,98,147,2011-03-19,"2011","03"
"2011-03-19 01:00:00",1,0,0,2,22.6495128557024,24.5698048388664,45.6281070942783,28.8143359230118,33,77,110,2011-03-19,"2011","03"
"2011-03-19 02:00:00",1,0,0,2,18.5494528760557,24.0967798050968,41.2368786739934,18.8833138880262,24,58,82,2011-03-19,"2011","03"
"2011-03-19 03:00:00",1,0,0,2,18.1522561875915,20.6200961764038,36.5336734823728,21.8153918036341,22,38,60,2011-03-19,"2011","03"
"2011-03-19 04:00:00",1,0,0,1,17.2850687526307,19.7612168868307,40.4176962834836,25.415786410725,20,39,59,2011-03-19,"2011","03"
"2011-03-19 05:00:00",1,0,0,1,17.4260739050398,21.2566423921534,35.8739212678652,29.9641316313697,21,44,65,2011-03-19,"2011","03"
"2011-03-19 06:00:00",1,0,0,1,12.8027735062353,19.3774856977774,40.2636177312476,32.0332856076323,17,49,66,2011-03-19,"2011","03"
"2011-03-19 07:00:00",1,0,0,1,12.4795835666896,19.6935244536193,49.6205976075552,24.7032324878422,22,48,70,2011-03-19,"2011","03"
"2011-03-19 08:00:00",1,0,0,1,11.7934660530759,18.6628756962723,45.6902983147045,33.8519745326973,28,74,102,2011-03-19,"2011","03"
"2011-03-19 09:00:00",1,0,0,1,14.4738659852506,18.2398398221449,39.2103211353603,39.1509646115795,61,86,147,2011-03-19,"2011","03"
"2011-03-19 10:00:00",1,0,0,1,17.09273516663,19.4503837393267,41.1901937292828,23.4506670904242,84,127,211,2011-03-19,"2011","03"
"2011-03-19 11:00:00",1,0,0,1,14.7222083216655,18.6839642270009,36.7286027383114,37.6422840054003,114,147,261,2011-03-19,"2011","03"
"2011-03-19 12:00:00",1,0,0,1,19.7161830064233,19.3358198584744,35.8624241250643,27.8182215990186,149,186,335,2011-03-19,"2011","03"
"2011-03-19 13:00:00",1,0,0,1,17.5246217306024,21.5976948389898,33.8070147669124,40.7816670340241,198,176,374,2011-03-19,"2011","03"
"2011-03-19 14:00:00",1,0,0,1,17.4227320595638,21.5127052167181,34.5380041902679,35.826232835641,196,195,391,2011-03-19,"2011","03"
"2011-03-19 15:00:00",1,0,0,1,20.9753762038435,20.2019409900276,28.4707309784428,30.8698467217965,207,191,398,2011-03-19,"2011","03"
"2011-03-19 16:00:00",1,0,0,1,18.1642694452405,21.8866765383196,33.1359482832305,24.4076254282913,204,169,373,2011-03-19,"2011","03"
"2011-03-19 17:00:00",1,0,0,1,19.2301850827586,20.7760753073478,31.1271451152166,22.5896678459103,155,179,334,2011-03-19,"2011","03"
"2011-03-19 18:00:00",1,0,0,1,18.1028025989866,20.9280842534556,30.7934959578046,25.0907183623956,127,168,295,2011-03-19,"2011","03"
"2011-03-19 19:00:00",1,0,0,1,15.2245138157471,18.6788780222836,31.8669851509132,22.050757237553,60,162,222,2011-03-19,"2011","03"
"2011-03-19 20:00:00",1,0,0,1,15.4487743957516,18.1699829429071,34.5305012544319,19.2069581552153,58,113,171,2011-03-19,"2011","03"
"2011-03-19 21:00:00",1,0,0,1,11.8195781972189,19.0009263198145,37.3721249905529,23.2637743800322,38,123,161,2011-03-19,"2011","03"
"2011-03-19 22:00:00",1,0,0,1,10.7833493830523,17.7419019864358,36.6903041076083,31.536851957426,41,82,123,2011-03-19,"2011","03"
"2011-03-19 23:00:00",1,0,0,1,12.0277661878181,15.3856232429521,40.2075336232679,23.4326543299157,40,79,119,2011-03-19,"2011","03"
"2011-04-01 00:00:00",2,0,1,3,10.210710861577,10.1268092787138,103.89186030562,23.6336079444419,24,49,73,2011-04-01,"2011","04"
"2011-04-01 01:00:00",2,0,1,3,10.4237840388345,11.4055072040361,97.7151392797661,17.3495901303445,19,45,64,2011-04-01,"2011","04"
"2011-04-01 02:00:00",2,0,1,3,8.07450262499797,12.0759781426654,89.014328539456,14.5267776584433,18,47,65,2011-04-01,"2011","04"
"2011-04-01 03:00:00",2,0,1,2,4.76880323109737,8.79867768116087,91.5738307477447,24.1032180202622,15,43,58,2011-04-01,"2011","04"
"2011-04-01 04:00:00",2,0,1,2,10.4285477116968,9.70709136449526,95.4283462885652,19.4810883363853,18,50,68,2011-04-01,"2011","04"
"2011-04-01 05:00:00",2,0,1,3,9.95697742733038,7.94088886170839,98.2952933131272,16.7198266836045,24,48,72,2011-04-01,"2011","04"
"2011-04-01 06:00:00",2,0,1,3,11.0933212754957,9.08238680687541,93.3109998351398,13.2025474252129,16,68,84,2011-04-01,"2011","04"
"2011-04-01 07:00:00",2,0,1,3,11.5474758059519,9.56554665343406,95.4251313312897,0,26,138,164,2011-04-01,"2011","04"
"2011-04-01 08:00:00",2,0,1,2,11.1279721305759,9.38346609322946,84.9397886634893,19.5036771315083,31,250,281,2011-04-01,"2011","04"
"2011-04-01 09:00:00",2,0,1,1,16.85845354198,10.6642094593864,73.2119219627578,21.7840082446323,29,205,234,2011-04-01,"2011","04"
"2011-04-01 10:00:00",2,0,1,1,10.4860330394107,12.3975512492336,67.0728037456497,20.9503989972148,34,103,137,2011-04-01,"2011","04"
"2011-04-01 11:00:00",2,0,1,1,12.4277774785578,11.782021720198,62.4100677666458,30.9816632499497,39,111,150,2011-04-01,"2011","04"
"2011-04-01 12:00:00",2,0,1,1,15.1825120316752,13.9403564017651,50.7972398295956,24.3730017700115,31,125,156,2011-04-01,"2011","04"
"2011-04-01 13:00:00",2,0,1,1,13.4300063650079,15.1561382224052,49.4228994345599,27.5254711942858,38,136,174,2011-04-01,"2011","04"
"2011-04-01 14:00:00",2,0,1,2,18.042913513926,13.7762124107452,50.5002628014056,25.181710812171,54,105,159,2011-04-01,"2011","04"
"2011-04-01 15:00:00",2,0,1,1,13.3740221152805,14.2552855354697,44.8539346106235,27.2474110082706,51,113,164,2011-04-01,"2011","04"
"2011-04-01 16:00:00",2,0,1,1,21.4428450953002,14.3635459462414,50.0665857963739,29.2418423222881,63,169,232,2011-04-01,"2011","04"
"2011-04-01 17:00:00",2,0,1,1,14.6758009176323,13.2346501521884,46.5289530467743,23.9460669894285,56,297,353,2011-04-01,"2011","04"
"2011-04-01 18:00:00",2,0,1,1,14.4543362447152,14.1019647832519,45.8388272935207,24.6200960082177,60,250,310,2011-04-01,"2011","04"
"2011-04-01 19:00:00",2,0,1,1,14.3399473865298,11.1407928016195,43.3529578167844,18.6394840947973,31,169,200,2011-04-01,"2011","04"
"2011-04-01 20:00:00",2,0,1,1,13.105006375858,13.2816407156007,54.2986201167147,21.1679846589217,17,126,143,2011-04-01,"2011","04"
"2011-04-01 21:00:00",2,0,1,1,8.92258293400553,13.5106281441824,55.9806485133926,17.2771257840746,20,129,149,2011-04-01,"2011","04"
"2011-04-01 22:00:00",2,0,1,1,10.6978034352194,12.3273859885726,55.1727973931296,11.9306054256158,26,106,132,2011-04-01,"2011","04"
"2011-04-01 23:00:00",2,0,1,1,15.4005891777423,13.2740203890246,61.5049447764346,1.61791382561844,37,90,127,2011-04-01,"2011","04"
"2011-04-02 00:00:00",2,0,0,2,12.0872372416389,14.2310153508113,66.6089928798134,0.529627341648939,15,70,85,2011-04-02,"2011","04"
"2011-04-02 01:00:00",2,0,0,1,9.80235458658018,11.3990054145311,66.3345721765617,13.347671275726,19,69,88,2011-04-02,"2011","04"
"2011-04-02 02:00:00",2,0,0,1,9.47350517476458,11.2646460003966,76.4574847204566,10.3865496174528,19,56,75,2011-04-02,"2011","04"
"2011-04-02 03:00:00",2,0,0,1,8.48039509024587,9.21463838344074,67.7955813187934,15.8185774212531,22,53,75,2011-04-02,"2011","04"
"2011-04-02 04:00:00",2,0,0,1,15.2434836187359,10.2334759827092,66.9964291423878,12.1784016294232,21,42,63,2011-04-02,"2011","04"
"2011-04-02 05:00:00",2,0,0,2,11.9965542094826,8.32179792871159,79.1202077525602,20.1896292408158,24,45,69,2011-04-02,"2011","04"
"2011-04-02 06:00:00",2,0,0,1,14.9995516477154,11.2654997431499,72.5331363914355,12.5754935130894,14,49,63,2011-04-02,"2011","04"
"2011-04-02 07:00:00",2,0,0,2,9.59692775804365,13.053996567892,67.9636298219746,9.80519671873827,18,64,82,2011-04-02,"2011","04"
"2011-04-02 08:00:00",2,0,0,1,18.4198494404039,11.2907509118151,69.5099272268601,14.914079686502,26,90,116,2011-04-02,"2011","04"
"2011-04-02 09:00:00",2,0,0,2,17.0215491367043,14.6101406957804,66.3918668156732,2.59532238918682,36,112,148,2011-04-02,"2011","04"
"2011-04-02 10:00:00",2,0,0,2,15.2705317564744,14.3336312714551,54.8345714068015,17.5632821792073,59,159,218,2011-04-02,"2011","04"
"2011-04-02 11:00:00",2,0,0,2,14.9786243491597,17.4719356188135,52.7076229189655,18.1197049686271,100,167,267,2011-04-02,"2011","04"
"2011-04-02 12:00:00",2,0,0,3,16.4421250332575,13.0053200933192,78.7205197759705,9.28918619747732,103,146,249,2011-04-02,"2011","04"
"2011-04-02 13:00:00",2,0,0,1,11.4942174010089,14.1367825884318,80.4632131484409,7.64366052769837,76,116,192,2011-04-02,"2011","04"
"2011-04-02 14:00:00",2,0,0,3,14.5760102724467,12.0457097660752,78.2894027823499,26.6752140982284,121,146,267,2011-04-02,"2011","04"
"2011-04-02 15:00:00",2,0,0,3,15.2847545902627,12.1888818501609,79.7763525562479,25.5965197004139,95,101,196,2011-04-02,"2011","04"
"2011-04-02 16:00:00",2,0,0,1,13.5438287002468,15.8294547373577,62.7353485809073,23.9450854161499,136,133,269,2011-04-02,"2011","04"
"2011-04-02 17:00:00",2,0,0,1,14.1454467439757,14.431353387739,52.3517553555945,15.3614998394715,116,145,261,2011-04-02,"2011","04"
"2011-04-02 18:00:00",2,0,0,1,18.2772351500107,14.9909995357339,55.3344153708635,10.0378541407882,90,157,247,2011-04-02,"2011","04"
"2011-04-02 19:00:00",2,0,0,1,15.9583884996185,14.7763750170321,53.398249871166,29.4754578559951,93,124,217,2011-04-02,"2011","04"
"2011-04-02 20:00:00",2,0,0,1,18.6507271604299,14.5695114056169,51.8276649984627,29.4455156320543,47,98,145,2011-04-02,"2011","04"
"2011-04-02 21:00:00",2,0,0,1,15.1226554248982,11.5160205467697,61.4446070722267,19.6591074440834,51,100,151,2011-04-02,"2011","04"
"2011-04-02 22:00:00",2,0,0,1,18.5734005190616,12.458319200124,63.5290029580575,21.7216990997413,29,81,110,2011-04-02,"2011","04"
"2011-04-02 23:00:00",2,0,0,1,15.467868009449,13.5821100292331,63.7482197976224,12.1870665247679,41,73,114,2011-04-02,"2011","04"
"2011-04-03 00:00:00",2,0,0,1,17.0843220750796,11.9770276372119,60.9137086631896,19.0544943564362,28,71,99,2011-04-03,"2011","04"
"2011-04-03 01:00:00",2,0,0,1,14.2639067149994,13.4747888623625,63.8329934585066,7.95096725665235,26,68,94,2011-04-03,"2011","04"
"2011-04-03 02:00:00",2,0,0,1,13.4316322601066,11.9178017232756,69.4577919201005,14.6718675732979,32,60,92,2011-04-03,"2011","04"
"2011-04-03 03:00:00",2,0,0,1,11.3537748366902,13.5296587208891,66.0346936227808,5.83070237391858,21,55,76,2011-04-03,"2011","04"
"2011-04-03 04:00:00",2,0,0,1,11.3914006503935,13.6011101428741,71.1509760913128,12.7509580344033,22,37,59,2011-04-03,"2011","04"
"2011-04-03 05:00:00",2,0,0,1,11.7665087950624,12.5898541900392,69.7404326100145,19.1101073608656,23,42,65,2011-04-03,"2011","04"
"2011-04-03 06:00:00",2,0,0,1,8.49641377358631,10.1242338031252,57.6254391584676,16.2525715886256,32,65,97,2011-04-03,"2011","04"
"2011-04-03 07:00:00",2,0,0,1,10.6888202082526,10.4132952011307,56.1641549172194,17.6786673524532,33,63,96,2011-04-03,"2011","04"
"2011-04-03 08:00:00",2,0,0,1,17.2286102708583,13.4673383377905,49.8105075923206,11.7072600391416,29,87,116,2011-04-03,"2011","04"
"2011-04-03 09:00:00",2,0,0,1,16.8047944651024,13.6435563451229,50.1039020345319,37.4948515916351,88,122,210,2011-04-03,"2011","04"
"2011-04-03 10:00:00",2,0,0,1,19.3159671713122,16.9364957242816,53.1755103320388,30.7658118923076,139,146,285,2011-04-03,"2011","04"
"2011-04-03 11:00:00",2,0,0,1,20.6745658086936,17.7482176813332,43.9884618051555,22.209617378658,169,158,327,2011-04-03,"2011","04"
"2011-04-03 12:00:00",2,0,0,1,16.9883667321464,19.6644667198075,36.9525297948379,16.2925752449361,183,194,377,2011-04-03,"2011","04"
"2011-04-03 13:00:00",2,0,0,1,22.7635324997463,19.6346719099189,32.5544918875998,28.2681196834896,251,186,437,2011-04-03,"2011","04"
"2011-04-03 14:00:00",2,0,0,1,22.6686690656761,19.967451981002,32.6249194527843,22.284073275498,278,153,431,2011-04-03,"2011","04"
"2011-04-03 15:00:00",2,0,0,2,20.8921734943211,18.567402435916,34.2441871928078,2.69929790797506,212,167,379,2011-04-03,"2011","04"
"2011-04-03 16:00:00",2,0,0,2,18.4114351221055,19.5654742068113,32.6067967660427,17.3571256291869,174,196,370,2011-04-03,"2011","04"
"2011-04-03 17:00:00",2,0,0,2,20.881221363814,19.1834526295118,30.3837757108642,9.32376870297808,177,170,347,2011-04-03,"2011","04"
"2011-04-03 18:00:00",2,0,0,2,21.9523235646302,19.4031632865871,30.1903888093516,1.10280474409548,96,143,239,2011-04-03,"2011","04"
"2011-04-03 19:00:00",2,0,0,2,17.5667442618421,17.6978062427035,41.6580994978292,18.4845433336339,75,139,214,2011-04-03,"2011","04"
"2011-04-03 20:00:00",2,0,0,3,15.0621870514532,20.5556847789652,38.2037178178081,26.169474716803,48,102,150,2011-04-03,"2011","04"
"2011-04-03 21:00:00",2,0,0,2,17.1272077090966,17.5497118627133,43.4004826163125,14.8155644167604,27,73,100,2011-04-03,"2011","04"
"2011-04-03 22:00:00",2,0,0,1,16.1850946031715,16.959925474339,40.6899884342958,10.3715872759964,25,68,93,2011-04-03,"2011","04"
"2011-04-03 23:00:00",2,0,0,1,17.779464381804,18.5210812462897,57.0465296741297,6.30714226664138,37,65,102,2011-04-03,"2011","04"
"2011-04-04 00:00:00",2,0,1,1,18.8272164925057,19.8267398083549,47.1992154295713,15.6369309213187,20,47,67,2011-04-04,"2011","04"
"2011-04-04 01:00:00",2,0,1,1,19.2561616297222,16.161431842455,55.5538373292006,25.7411372654549,22,46,68,2011-04-04,"2011","04"
"2011-04-04 02:00:00",2,0,1,1,15.0503997836897,14.3187077423152,66.7325439537607,21.5805008796261,19,40,59,2011-04-04,"2011","04"
"2011-04-04 03:00:00",2,0,1,1,17.3349472130236,17.7018930019949,69.359298931952,17.6920583708305,18,36,54,2011-04-04,"2011","04"
"2011-04-04 04:00:00",2,0,1,1,17.5483773194956,16.9864486790794,68.099306170473,31.8336938326912,22,43,65,2011-04-04,"2011","04"
"2011-04-04 05:00:00",2,0,1,1,19.3101155863591,17.8285913449945,61.152088266207,22.5446541825648,23,42,65,2011-04-04,"2011","04"
"2011-04-04 06:00:00",2,0,1,1,16.7997172753149,18.4334085002115,66.6906297714109,17.762164281328,26,90,116,2011-04-04,"2011","04"
"2011-04-04 07:00:00",2,0,1,2,19.0937749960105,19.537278749912,52.1870190997983,22.7813701038767,25,198,223,2011-04-04,"2011","04"
"2011-04-04 08:00:00",2,0,1,2,18.083338981878,19.0781237286722,50.7035620329551,30.3680476826614,54,369,423,2011-04-04,"2011","04"
"2011-04-04 09:00:00",2,0,1,2,20.880161147819,20.3249849419347,54.3057393745042,33.0240347308579,42,173,215,2011-04-04,"2011","04"
"2011-04-04 10:00:00",2,0,1,2,23.7526980262214,24.0350017957025,48.0490804687261,25.8945440753802,50,100,150,2011-04-04,"2011","04"
"2011-04-04 11:00:00",2,0,1,1,27.0921831290661,25.4805864267943,40.1097066596339,29.0709724321575,87,110,197,2011-04-04,"2011","04"
"2011-04-04 12:00:00",2,0,1,1,26.3010592177309,26.8647795788363,33.9372402540598,36.3376668381635,80,141,221,2011-04-04,"2011","04"
"2011-04-04 13:00:00",2,0,1,1,27.6603022771245,26.2044250288256,36.2143725624582,23.5622275706687,62,137,199,2011-04-04,"2011","04"
"2011-04-04 14:00:00",2,0,1,2,28.8558244990821,28.3248053752989,29.7648240862525,40.2414056767702,70,120,190,2011-04-04,"2011","04"
"2011-04-04 15:00:00",2,0,1,1,31.87016223734,29.2369007785047,26.6922937012635,42.0400441089824,70,143,213,2011-04-04,"2011","04"
"2011-04-04 16:00:00",2,0,1,1,29.9613816599119,29.4177025055577,20.9003869341535,37.6777049966523,83,181,264,2011-04-04,"2011","04"
"2011-04-04 17:00:00",2,0,1,1,29.5570326822228,28.0624906695452,24.0778067174589,47.8117574240231,106,338,444,2011-04-04,"2011","04"
"2011-04-04 18:00:00",2,0,1,2,36.4701668614803,29.6007550371912,22.5180321635463,39.1676966786108,102,364,466,2011-04-04,"2011","04"
"2011-04-04 19:00:00",2,0,1,1,24.8950359781893,26.8140465693289,22.6552285743097,25.7310277986999,80,278,358,2011-04-04,"2011","04"
"2011-04-04 20:00:00",2,0,1,2,28.8217168153205,28.6794890457718,25.3390233689213,38.5276969527523,60,181,241,2011-04-04,"2011","04"
"2011-04-04 21:00:00",2,0,1,2,29.0251835567202,26.8660941851183,29.0257737693755,37.7120418577468,34,118,152,2011-04-04,"2011","04"
"2011-04-04 22:00:00",2,0,1,2,28.8446340970207,28.9723403364912,35.4038357108298,32.2604966763747,35,100,135,2011-04-04,"2011","04"
"2011-04-04 23:00:00",2,0,1,2,30.6149618101871,26.1522785611887,52.3971563200078,18.294016871141,41,66,107,2011-04-04,"2011","04"
"2011-04-05 00:00:00",2,0,1,1,31.9132031709024,26.1103250338087,49.4498766284847,6.03519400979036,23,54,77,2011-04-05,"2011","04"
"2011-04-05 01:00:00",2,0,1,3,23.3796224756659,27.1756580849141,59.5076691743491,31.6072418182115,32,50,82,2011-04-05,"2011","04"
"2011-04-05 02:00:00",2,0,1,2,24.9241463438648,21.5325614744112,69.3431191933475,24.4209288817717,17,45,62,2011-04-05,"2011","04"
"2011-04-05 03:00:00",2,0,1,2,24.8566936288027,23.8161312299856,74.065717434954,21.7767394670778,20,38,58,2011-04-05,"2011","04"
"2011-04-05 04:00:00",2,0,1,3,24.3133384939767,20.3839851974136,89.9344819174806,33.2598582498784,19,45,64,2011-04-05,"2011","04"
"2011-04-05 05:00:00",2,0,1,3,13.445957585964,19.3787724399772,94.0690222660866,23.8128613473351,17,53,70,2011-04-05,"2011","04"
"2011-04-05 06:00:00",2,0,1,2,19.3612323017349,18.0966994287622,87.2010923210052,25.589862635687,25,84,109,2011-04-05,"2011","04"
