"id","female","city","age","logins","mandalorian","unsubscribe"
702,0,1,36.3773472586638,1,1,1
703,0,1,44.5662599397542,3,0,0
704,1,1,39.6075950608007,2,1,0
705,1,1,47.0521411054073,0,1,0
706,1,1,49.4241385333557,3,0,0
707,1,0,41.4945877194937,10,1,1
708,0,1,40.2854296049891,8,0,0
709,0,1,50.6007499868044,9,0,0
710,1,1,47.8121691828178,7,1,0
711,1,1,50.2857948528023,1,1,1
712,0,0,56.7915168810556,10,1,0
713,0,1,51.7477374585987,10,1,0
714,0,1,44.0185570311668,10,1,1
715,1,1,57.3687199195399,1,1,0
716,1,1,46.5225262930455,9,1,0
717,0,1,50.9261101320682,3,0,1
718,1,1,50.0382659876705,9,0,0
719,1,1,52.4334308017302,10,1,0
720,0,0,38.0726113184682,0,1,0
721,1,1,46.5224406285321,8,1,1
722,1,1,49.710470356007,1,1,0
723,0,0,39.4797889018082,6,1,1
724,1,1,48.2146988562503,10,0,0
725,0,1,31.3778019160937,0,0,0
726,1,1,32.6986995625902,9,1,1
727,0,1,44.2139474926699,10,1,0
728,0,1,51.4822201947167,6,1,1
729,0,1,36.9171548718959,10,1,0
730,0,0,58.2520407305268,6,0,0
731,1,1,48.3077504117044,0,1,0
732,1,1,54.8539167223873,8,1,0
733,1,1,39.9404984145648,0,1,0
734,0,1,46.2305584859385,10,0,0
735,0,1,46.609498046567,6,0,0
736,0,0,48.5324328931,2,1,0
737,1,1,43.8862763337868,10,1,1
738,0,1,53.2133660626175,8,1,0
739,0,1,41.068304683524,10,1,0
740,0,1,46.6655028327245,4,0,0
741,1,0,48.7811245090476,8,1,1
742,0,1,49.3489105118956,10,1,0
743,0,1,45.4950891095494,10,1,0
744,0,1,47.9381968963974,10,1,0
745,0,1,57.7153741534583,3,1,0
746,0,1,42.8095128875976,1,1,1
747,0,1,41.5984351111327,0,1,0
748,1,1,36.9435380839215,0,1,0
749,1,1,36.4071531902886,4,1,1
750,0,1,49.5811184432284,0,0,0
751,1,1,44.1319396095586,5,1,0
752,0,1,48.3757492349511,10,0,0
753,0,1,45.5246648266547,5,0,0
754,1,1,48.2592822224847,9,0,1
755,0,1,61.4843601340027,0,0,0
756,1,1,44.7461698262211,0,0,0
757,1,0,44.1276763762696,7,1,1
758,1,1,43.6287435930954,1,1,1
759,1,1,64.4660685804046,8,1,0
760,0,1,43.2318339804844,10,0,0
761,1,1,40.4692199580855,10,1,1
762,0,0,50.0626127625057,4,0,0
763,0,1,43.0047197373247,4,0,0
764,1,1,41.8437278648139,2,0,0
765,1,1,48.8541345430287,5,1,1
766,0,1,54.5443908340883,1,1,0
767,1,1,30.9792220079604,0,1,1
768,0,1,61.0586323544777,0,1,1
769,1,1,36.3326028564244,5,0,0
770,0,1,41.5256384360079,8,1,0
771,0,1,47.9789762456416,3,1,0
772,1,1,51.0432727088644,10,1,0
773,1,1,44.8873731825168,4,0,0
774,0,0,33.7813951926968,4,1,0
775,1,1,32.3011116448722,1,1,0
776,0,1,59.6969676856697,5,1,0
777,0,1,60.8153855553208,0,1,0
778,1,1,46.1954263082965,9,1,1
779,1,1,39.9404606560162,9,0,0
780,1,1,52.2457595549053,10,0,0
781,1,1,47.9525160829559,0,1,1
782,1,1,42.6562177729533,10,0,0
783,0,1,43.2270448129909,1,1,0
784,1,1,48.8646321778127,0,0,1
785,0,1,44.2840689152919,1,1,0
786,0,1,39.1608818555953,10,1,1
787,1,1,52.0138790365917,1,1,0
788,1,1,40.621020935319,2,1,0
789,1,1,52.2518822747111,1,1,0
790,0,1,50.6399434248773,5,1,0
791,0,1,42.5423882760047,10,1,0
792,1,1,42.5335232010163,2,1,0
793,1,1,38.0283500876959,0,0,0
794,1,1,46.8107380585334,3,0,0
795,1,1,41.6971256688016,0,1,1
796,1,1,60.1832114843972,10,0,0
797,1,1,47.0183514052443,6,1,0
798,0,1,48.3339827543232,10,0,1
799,1,1,52.2340766806426,0,0,0
800,0,0,39.491434901503,0,1,1
801,1,1,38.8517629762245,9,1,0
802,1,1,37.6790541793659,2,1,0
803,1,1,43.5381009954879,4,1,0
804,0,1,46.6985866273055,2,1,0
805,0,1,46.5507358659399,0,1,0
806,1,1,46.6152048823153,5,0,0
807,1,1,42.9537980130387,10,1,1
808,0,1,59.6935862016199,10,1,0
809,1,0,48.1817082726647,10,0,0
810,0,1,57.2299862651426,0,1,0
811,0,1,41.7572953680838,0,1,0
812,0,1,41.9538175208307,8,0,0
813,1,1,40.0200035363069,0,0,0
814,0,1,60.8852933074618,3,0,0
815,1,1,49.3548713378913,6,1,0
816,1,1,38.975491281934,1,1,1
817,0,1,51.6695883648599,8,1,1
818,1,0,57.737970418322,0,1,1
819,0,1,48.9528961576095,6,1,0
820,1,1,43.0690841135892,10,1,1
821,0,0,38.1848655465074,8,1,0
822,1,1,46.1965724271103,1,1,1
823,0,1,34.5003069228569,10,1,1
824,0,1,41.1029242900567,10,1,0
825,0,0,40.9322801523161,3,0,1
826,0,1,51.1236027852242,1,1,1
827,1,1,57.5218679705378,0,1,1
828,1,1,45.4884765354756,10,1,0
829,1,1,62.5946775970885,10,0,0
830,0,1,44.4998360776455,1,1,0
831,1,1,36.3094138933376,7,1,1
832,0,0,43.0378783627766,0,1,0
833,0,1,50.4764796164984,0,1,0
834,0,1,43.9334200380997,6,1,0
835,1,1,45.9055274369627,10,1,0
836,1,1,44.0203119263615,0,1,0
837,1,1,47.810946783979,3,0,0
838,0,1,51.9668829226237,1,1,0
839,1,1,40.1190407509528,6,1,1
840,0,0,50.9509139947176,10,1,0
841,0,1,46.8076841165772,1,0,0
842,0,1,47.4231322858527,10,1,0
843,0,1,34.3108841559118,10,1,0
844,1,1,39.992020152292,2,0,0
845,1,1,51.4777300347864,10,1,0
846,0,1,33.2209751032383,2,1,0
847,0,1,55.3634836310354,1,0,0
848,1,1,56.9563597723468,3,1,0
849,0,1,48.9007434086955,0,1,0
850,1,1,54.0019667316129,10,1,0
851,0,1,50.4216092918585,3,1,0
852,1,1,37.4456642845303,0,0,1
853,1,1,44.505744328143,10,1,0
854,1,1,42.4558949234183,1,1,0
855,1,1,34.0221713526091,5,1,0
856,0,1,39.3806931037809,3,1,0
857,0,1,42.1224131376942,0,0,0
858,1,1,36.5858347017582,5,0,0
859,1,1,48.867520106398,7,1,0
860,0,1,45.4930727211777,2,1,0
861,0,1,46.6491739039195,2,0,0
862,1,1,62.7919755458363,4,1,0
863,1,1,45.0534550209726,8,1,1
864,0,1,41.7890771324084,6,0,0
865,0,1,41.8615039065132,5,0,0
866,1,1,37.1748703200968,2,1,0
867,1,1,41.6683178308606,5,1,0
868,0,1,50.6072400882347,10,0,0
869,0,1,43.4893543392245,0,1,0
870,1,1,39.4489193984606,10,0,0
871,0,1,53.3987651953355,5,0,0
872,0,1,37.8149487910536,4,1,1
873,1,1,50.631437802174,0,0,1
874,0,1,41.9579530409405,7,1,0
875,0,1,52.5866074820615,10,1,1
876,0,1,35.9283485963752,6,1,1
877,0,0,39.7518131571421,3,0,0
878,1,1,57.7538725557137,6,1,0
879,1,1,43.5896273117345,2,0,0
880,0,1,48.5634196163875,5,1,0
881,1,1,37.6119161803567,1,1,0
882,0,1,37.3122166979714,7,0,0
883,0,1,45.0451285235689,7,1,0
884,0,1,40.1639621922106,5,1,0
885,0,0,46.8810360756503,10,1,0
886,1,1,42.9955247277214,0,1,0
887,1,1,54.5060660515954,9,1,0
888,0,1,43.6117877909493,5,0,0
889,0,1,51.1213696309985,10,1,0
890,0,1,54.0213705133078,0,0,0
891,0,1,52.0828032522891,0,1,0
892,0,1,46.0792002525644,1,1,0
893,1,1,37.3649093802289,0,1,1
894,1,1,48.6353301113231,4,0,0
895,1,1,47.3367047695611,4,1,0
896,1,1,50.4778512801612,1,1,0
897,1,0,40.0461214100727,10,1,0
898,1,1,51.8098538153331,3,0,0
899,0,0,45.4859928694027,10,0,0
900,1,1,48.0880419475305,1,0,1
901,1,1,37.401940424109,10,1,0
902,1,1,46.84673398677,6,0,0
903,1,1,54.4497091759117,3,0,1
904,0,1,46.8983388982515,3,1,0
905,0,1,44.5111294458414,7,1,0
906,0,1,58.8688021254055,0,1,0
907,0,1,49.7730138121107,3,1,0
908,0,1,51.0953535731461,10,0,0
909,1,0,35.9015409340309,0,1,1
910,1,1,58.6218242564479,5,1,0
911,0,1,42.8631207983846,0,0,0
912,1,1,39.6924081873487,0,1,0
913,0,1,43.3505633166167,0,0,1
914,0,0,35.1278030966111,10,1,0
915,0,1,44.7188260550534,1,0,0
916,0,1,42.2355026380157,10,1,1
917,1,1,48.869871971462,5,1,0
918,1,1,48.7104528817962,10,1,0
919,1,1,44.0941444215563,3,1,0
920,1,1,47.725863317056,0,1,0
921,0,1,41.5278452560257,2,1,1
922,1,1,43.7442997469177,8,1,1
923,1,1,47.2740342696942,2,1,0
924,0,1,57.5959486349555,10,1,0
925,1,1,40.9925457090633,8,1,0
926,0,1,55.3111292577175,4,0,0
927,1,0,33.7168644494796,6,0,0
928,0,1,55.8896133877871,0,0,0
929,0,1,50.3352638573355,7,1,0
930,0,1,41.5598008789339,5,0,0
931,1,1,41.715221568519,8,1,0
932,0,0,37.1679144481848,2,0,0
933,1,1,27.8465572155958,0,1,0
934,0,1,44.8577125024037,6,1,0
935,0,1,43.4716584754692,10,1,0
936,0,1,50.2169348007289,10,1,0
937,1,1,39.526051681864,0,1,1
938,0,1,57.8929786992762,2,1,1
939,1,0,53.7054171258167,7,1,0
940,0,1,52.4982580649125,10,1,1
941,0,1,52.0499104090646,0,0,0
942,0,1,53.2974405915361,8,1,0
943,1,1,57.2581402565922,4,0,0
944,1,1,48.883401325655,7,0,0
945,0,1,48.1594373705134,5,0,0
946,0,1,47.5101568634486,1,1,0
947,1,1,29.6849721494801,0,0,0
948,0,1,47.4367999779153,8,1,0
949,1,1,45.9055741079573,5,0,0
950,1,0,41.2060580500574,0,1,0
951,0,1,39.9797316844919,2,1,1
952,0,1,52.581979983484,10,1,0
953,0,1,54.0902416762403,6,1,0
954,0,1,37.2812090043129,10,1,1
955,0,1,50.2162945898785,1,1,0
956,0,1,39.1042616736733,3,0,0
957,0,1,51.1655650030853,1,0,0
958,1,1,49.5140083645344,7,1,1
959,1,1,38.884334912046,10,0,0
960,0,1,42.5000943945344,0,1,0
961,0,1,49.8862396465607,7,1,0
962,1,1,43.9080560042784,0,1,0
963,0,1,66.2203376749482,7,1,0
964,0,1,46.4187027235512,7,1,1
965,0,1,52.9591531541164,10,0,0
966,0,1,41.5404719936621,1,0,0
967,1,0,37.8826565977203,2,1,0
968,0,1,41.8498223300806,1,1,0
969,1,1,55.8504368908682,10,1,1
970,0,1,40.8675045002068,6,1,0
971,0,1,44.762388074684,0,1,1
972,1,0,46.4590938067362,7,0,0
973,1,1,48.1236724609324,6,1,0
974,0,1,40.5724036337785,2,1,0
975,1,1,56.8149919390857,2,0,0
976,0,1,35.9769174622027,9,0,0
977,0,1,38.3843678981425,0,1,1
978,0,0,54.1081255121831,8,1,0
979,1,1,41.0815668302371,9,1,0
980,0,1,50.184413574463,10,1,0
981,0,1,47.1510380039552,3,1,0
982,0,1,37.336284405181,10,1,0
983,1,1,51.7874068974734,5,0,0
984,1,1,46.7420721591531,10,1,0
985,0,1,46.5065741010435,1,1,0
986,0,1,51.0166870636702,6,0,1
987,1,1,43.98012567482,2,1,0
988,0,1,41.7955284130219,5,0,1
989,1,1,46.3839665060366,6,1,1
990,0,0,51.8178948670478,0,1,0
991,1,1,51.4854881435938,5,1,0
992,1,1,40.4146114657873,1,1,0
993,0,1,49.3937198905313,9,1,0
994,0,1,53.0117279943595,4,1,1
995,1,0,47.3261190958392,5,1,1
996,0,0,43.1856403344853,2,0,0
997,1,1,35.9328087320905,1,1,0
998,1,1,47.2997294613741,1,1,0
999,1,1,43.0858215402156,0,1,0
1000,0,1,30.3354990636359,2,0,0
1001,1,1,57.233329093245,2,1,1
1002,1,1,53.0257601862295,0,1,1
1003,0,0,45.4331701973635,0,1,0
1004,0,1,44.7872351507093,3,0,0
1005,1,1,48.2111393501327,1,1,0
1006,1,0,49.0999352029482,6,0,0
1007,1,1,45.9924188218016,4,1,0
1008,1,1,62.2729516768098,9,1,1
1009,0,1,50.5288508598868,10,1,0
1010,0,0,34.7761461899264,1,1,1
1011,1,1,43.2719985493311,10,1,0
1012,1,1,41.2084344717634,1,0,0
1013,0,1,46.788206546598,2,1,1
1014,1,0,35.5676024902152,1,1,0
1015,0,0,45.8651274518414,10,0,0
1016,1,1,45.5653543437824,10,1,0
1017,1,1,43.334465375,4,1,0
1018,1,1,40.8658740110132,3,1,0
1019,0,1,44.7929222825849,2,1,0
1020,0,0,37.8818968569788,0,0,0
1021,1,1,58.1727484726521,10,0,0
1022,0,0,44.6233820445893,8,1,0
1023,0,1,33.9198875046804,1,1,0
1024,1,1,59.5401971130635,0,1,0
1025,0,1,41.8231498567486,0,1,0
1026,1,1,53.7968863554686,9,0,0
1027,1,1,34.2577441681818,1,1,0
1028,1,1,51.1394595311484,8,1,1
1029,0,1,42.5555917567261,10,1,0
1030,0,1,45.3871338182609,10,1,1
1031,0,1,46.1058568657401,10,1,1
1032,0,1,52.4065263578433,3,1,0
1033,1,1,41.7641025625849,1,0,0
1034,0,1,41.8953927029853,10,1,0
1035,1,0,44.3532103369281,6,1,0
1036,1,1,37.8870661438282,6,0,0
1037,1,1,42.9370459157271,3,0,0
1038,0,1,44.8573335790846,6,0,0
1039,0,1,43.9157595252293,4,1,0
1040,1,1,49.6022174787554,7,1,0
1041,0,1,48.4090773666221,0,1,1
1042,0,1,51.5216513032008,0,1,0
1043,0,1,55.0326194697519,10,1,0
1044,0,1,48.8451187855196,10,0,1
1045,1,1,28.4986681901867,6,0,1
1046,0,1,51.0495781618005,0,0,1
1047,0,1,42.2451755601794,9,1,0
1048,0,1,42.7052481485026,10,0,0
1049,0,1,47.538625365518,10,1,1
1050,1,1,48.1307233790727,8,1,0
1051,1,0,51.7023315242311,7,0,0
1052,1,1,46.6882422226113,5,0,0
1053,0,1,40.2788191864782,10,1,0
1054,0,0,58.4602103592579,4,1,1
1055,0,1,45.6700946935525,1,0,0
1056,1,1,46.7555368594358,4,1,0
1057,1,1,43.3964243112355,0,1,0
1058,1,1,41.6134791861487,7,0,0
1059,0,1,46.7943741634731,1,1,0
1060,0,1,39.267894742464,0,1,1
1061,0,1,51.7353692196539,7,1,0
1062,0,1,49.9761464668669,0,1,0
1063,0,0,36.2666714513662,10,0,1
1064,0,1,48.1616073517913,0,1,0
1065,1,1,60.8157895089065,9,0,0
1066,0,1,45.0970764969111,10,0,0
1067,1,0,58.9626353023317,1,1,1
1068,0,1,47.1770352418586,4,0,0
1069,0,1,54.2242943342031,7,1,0
1070,1,1,48.3143227923256,9,1,0
1071,1,1,51.653588107452,10,1,1
1072,1,0,40.1891250225813,2,1,0
1073,0,1,39.8652855461511,5,1,0
1074,1,1,60.5754323182907,7,1,0
1075,1,1,47.602515859302,3,0,0
1076,0,1,39.3668561435918,3,1,0
1077,0,1,35.8975702246807,0,0,1
1078,1,0,53.3494618898826,0,1,0
1079,0,1,45.2224824301812,10,1,0
1080,1,0,42.8859570525218,10,1,0
1081,0,1,54.5490789856183,1,1,1
1082,0,1,40.5758934822111,7,1,0
1083,1,0,44.7108680771726,8,1,0
1084,1,1,51.7863665543393,10,1,1
1085,0,1,47.3969758803125,0,1,1
1086,1,0,44.7688344252805,0,0,1
1087,0,1,44.95668286602,0,1,0
1088,0,1,53.095575415616,10,1,0
1089,0,1,43.1657831818156,10,1,1
1090,1,1,46.8570072435431,1,0,0
1091,0,1,43.7541802143439,6,1,1
1092,0,1,48.8329191819363,0,1,0
1093,0,1,40.412238417621,3,1,1
1094,1,1,31.1121991601258,6,0,0
1095,1,1,44.8705967679996,10,0,0
1096,0,1,57.7168125404471,6,1,0
1097,0,1,42.4469929835366,7,1,0
1098,1,1,39.7025312438566,2,0,0
1099,1,1,54.2072433111674,10,1,0
1100,0,1,44.8711228541192,4,0,0
1101,1,1,45.9315242833923,6,0,0
1102,0,1,33.6436982645433,10,0,0
1103,0,1,34.9226678794696,8,1,0
1104,0,1,36.142273219914,10,1,1
1105,0,1,33.8848244497654,10,0,0
1106,1,1,44.8633930033382,4,1,1
1107,1,0,32.315992400169,10,1,0
1108,0,1,40.6053276003934,0,1,0
1109,0,1,47.5198592346102,10,1,0
1110,1,1,66.3351182859595,1,1,0
1111,1,0,24.1367366441113,8,0,0
1112,1,1,47.0313028359358,7,1,0
1113,1,1,43.1157178562386,10,1,0
1114,0,1,43.1750720200128,1,0,1
1115,0,0,47.2972651253644,0,1,0
1116,0,1,50.1699606815827,2,0,0
1117,0,1,54.7103475127775,2,0,0
1118,0,1,48.4382523086141,1,1,0
1119,0,1,51.3255301898377,0,1,0
1120,1,1,44.3325620709393,1,1,0
1121,0,1,30.1422682056485,10,0,1
1122,0,1,37.3440872226734,6,0,0
1123,0,1,48.9498480182978,3,1,0
1124,1,1,27.1920006402202,10,1,0
1125,1,1,50.7262652470152,5,1,0
1126,0,1,50.6904694355274,3,1,0
1127,1,1,41.7105745258265,5,1,0
1128,1,1,30.2099019035088,1,1,0
1129,0,1,43.035984137386,3,1,0
1130,0,1,50.5255570140855,4,1,0
1131,1,1,52.6492888140906,1,1,0
1132,1,1,47.6725634444126,9,1,0
1133,1,1,43.3379279042964,10,1,0
1134,0,1,59.2607580794981,10,0,0
1135,1,1,34.1289076387748,5,1,0
1136,0,1,60.2478113028964,0,1,1
1137,0,1,35.7494374646061,3,1,0
1138,0,1,38.2040281520375,1,1,0
1139,0,1,43.0385395441919,2,1,0
1140,1,1,40.8750537983847,3,0,0
1141,1,1,37.8358423969978,2,1,1
1142,1,1,59.2881282608687,4,1,1
1143,1,1,49.8382364302155,4,1,1
1144,0,0,35.7334046917257,4,1,1
1145,0,1,53.8964932494428,1,0,0
1146,1,1,44.3578943224248,10,1,0
1147,1,1,49.4366019261617,8,1,0
1148,1,0,45.3044659674826,0,0,0
1149,1,1,39.2047045654793,10,0,0
1150,1,1,38.5628720721312,1,1,0
1151,0,1,47.4463223273857,8,1,1
1152,1,1,39.9417960297756,0,1,1
1153,0,1,31.8150402121649,0,0,0
1154,1,1,47.3461938018677,0,1,0
1155,0,0,37.894023357328,0,0,1
1156,0,0,45.2865693840957,7,1,0
1157,0,1,38.2005546522763,4,1,0
1158,0,0,51.1677027249511,6,1,1
1159,0,1,46.5536525253756,4,1,0
1160,0,1,52.7796218446803,7,1,0
1161,0,1,37.7837300604157,3,0,0
1162,1,1,46.9946672153507,10,1,1
1163,1,1,45.1102233963377,10,0,0
1164,1,1,49.2593522420176,10,0,0
1165,1,0,46.4606857819492,2,1,1
1166,1,1,41.5232226435965,7,1,0
1167,0,1,41.5292688758377,0,1,1
1168,0,1,53.6252626132931,5,1,0
1169,1,0,47.2762016489731,5,1,0
1170,1,1,47.155156171338,5,1,0
1171,0,1,32.4678094357585,10,1,1
1172,0,1,31.8160653082998,2,1,0
1173,1,1,53.3330827552045,7,1,1
1174,1,1,49.332519400676,3,0,0
1175,0,1,44.6368622656823,2,1,0
1176,0,1,36.9329024986439,10,1,1
1177,0,1,55.3743106948246,1,1,1
1178,0,1,40.2406420659235,10,0,0
1179,0,1,45.094923532779,10,0,1
1180,1,0,39.3131833828311,10,1,1
1181,1,1,47.3447798264205,6,1,0
1182,1,0,48.326587176887,1,0,0
1183,1,1,43.0656441962081,5,1,1
1184,1,1,42.0477387075775,10,1,1
1185,0,1,47.4214178750742,7,1,0
1186,1,1,51.6670601094781,1,0,0
1187,1,1,50.7099046191946,6,1,1
1188,1,0,38.7843259993772,10,1,0
1189,0,1,46.5797733275194,0,1,1
1190,1,1,46.0660675228963,10,1,0
1191,1,1,45.3465218588339,7,1,0
1192,1,1,52.5243885274874,0,1,0
1193,1,1,37.201549821524,6,0,0
1194,0,1,51.3777718377964,10,1,1
1195,1,1,55.133262160998,10,1,0
1196,1,1,49.4771810535036,0,1,1
1197,1,1,47.8047892584104,4,1,0
1198,1,0,39.5219710440933,0,0,1
1199,0,1,51.2610525498527,3,0,0
1200,1,1,55.6770454019821,10,1,1
1201,0,1,42.0378715809171,0,1,0
1202,0,1,52.1628403241624,10,0,0
1203,1,1,50.5595141633006,10,1,0
1204,1,1,44.6881315867183,4,1,0
1205,1,0,46.2561395673193,10,1,0
1206,1,1,35.6848248297965,5,1,0
1207,0,1,46.3777298409598,0,0,0
1208,0,1,39.1149984385527,1,1,1
1209,0,1,38.6755740866739,5,1,0
1210,0,1,44.6416473828898,10,1,1
1211,1,1,42.09663486808,1,0,0
1212,1,1,43.6258350004189,0,1,0
1213,0,0,30.1728667334938,10,1,0
1214,0,1,44.2829709221134,10,1,1
1215,1,1,40.3973285867483,4,1,1
1216,1,0,47.5266307638744,1,0,0
1217,1,1,52.3995852416711,8,1,0
1218,1,1,50.9668153576747,0,1,0
1219,1,1,47.0257041540835,0,1,0
1220,1,1,38.4918104661958,0,1,0
1221,0,1,40.3236040581923,10,1,0
1222,1,1,43.3131354833039,5,1,1
1223,1,1,35.1385647341553,0,0,0
1224,0,0,39.6036473548199,1,1,0
1225,1,0,52.8259322907289,10,1,0
1226,0,1,48.9663410944954,10,1,0
1227,1,1,41.3288119866578,7,0,0
1228,1,1,45.9679016878579,3,0,0
1229,0,1,39.6863579472415,1,0,0
1230,0,0,53.4434812066348,2,0,0
1231,0,0,52.7119023712536,6,1,0
1232,0,1,36.543357012477,1,1,0
1233,1,1,39.3710570423246,0,0,0
1234,0,1,55.8465467133536,3,1,0
1235,1,1,42.687189869238,5,1,0
1236,0,1,39.397778724862,5,1,1
1237,0,1,41.0851456678967,0,1,0
1238,1,1,44.8885668241281,10,1,1
1239,0,1,51.1049955401359,10,1,1
1240,1,0,42.7783544873195,5,1,0
1241,0,1,40.5590474725922,0,1,1
1242,0,1,42.2572803379001,7,0,1
1243,1,1,37.8532548418327,7,0,0
1244,0,1,52.1672229052569,3,1,0
1245,1,1,49.696063561647,0,0,0
1246,1,0,52.4140862072682,2,1,1
1247,0,1,41.0049033791429,10,0,0
1248,1,1,51.1440745348094,7,1,0
1249,1,0,38.2649118115589,4,1,1
1250,1,1,53.6822772604028,6,1,0
1251,1,1,27.1630835982614,5,1,0
1252,1,1,48.1421098033819,2,0,1
1253,0,1,47.5788874713202,0,1,0
1254,1,1,46.015122177868,7,1,1
1255,0,1,36.2739491521524,1,1,0
1256,0,1,46.1084928694115,10,1,0
1257,0,1,44.5526258693192,3,1,1
1258,0,1,44.3121124825026,6,1,0
1259,0,1,37.7079910568628,2,0,0
1260,1,0,65.0155409829534,2,1,1
1261,0,1,31.9815457175602,10,1,0
1262,1,1,43.900760443169,10,1,0
1263,0,1,56.6143086793679,8,0,0
1264,1,1,51.1470602718465,10,0,0
1265,1,1,60.5575307123118,0,1,1
1266,1,1,44.6494783365439,3,1,0
1267,0,1,48.1826883969398,5,1,1
1268,1,1,50.8040149232552,0,1,1
1269,0,1,43.0743933108115,9,1,0
1270,0,1,46.0609433027017,0,1,0
1271,0,1,41.3913967143568,3,0,0
1272,0,1,37.5745439636557,10,1,0
1273,1,1,51.2692528884855,10,1,0
1274,1,1,43.0792092192588,10,1,0
1275,0,1,41.5044443313825,10,1,0
1276,0,1,45.2177820990174,6,1,0
1277,0,1,54.1576553720925,0,1,1
1278,1,1,52.6117953760847,7,1,0
1279,1,1,51.2844177238945,1,1,1
1280,1,1,49.6702488254757,10,0,0
1281,1,1,46.6410791375598,3,1,0
1282,1,1,38.4489533898427,2,1,0
1283,1,1,52.1484216667664,2,0,0
1284,1,1,36.3674883301398,8,1,1
1285,1,1,46.4822909389502,0,1,1
1286,0,1,47.8427308311265,10,0,0
1287,0,1,32.4067588808796,1,0,0
1288,0,0,50.3763123947839,10,1,0
1289,1,1,51.7497834440287,10,0,0
1290,1,1,45.5606885853524,10,1,0
1291,0,1,37.7160101602059,0,1,0
1292,0,1,41.9137934820944,2,0,0
1293,1,1,50.5570976007019,10,1,0
1294,0,1,42.616378685753,10,1,0
1295,0,1,36.5267847851526,10,1,0
1296,1,1,57.2103172796087,1,1,0
1297,1,1,45.3004209315229,7,0,0
1298,1,1,51.7275257110349,1,1,1
1299,1,1,39.4718249944051,8,1,0
1300,1,0,46.7794769558115,0,1,0
1301,0,1,35.806939984332,10,0,0
1302,0,1,51.5833640401838,4,0,0
1303,1,1,52.7339860655584,3,1,1
1304,0,1,54.2514423928376,0,1,0
1305,1,1,45.4209676490664,0,1,0
1306,0,1,36.1596383026963,9,0,0
1307,1,1,41.6647751635366,6,0,0
1308,0,1,48.4674502330943,10,1,0
1309,1,1,47.354515960633,6,0,0
1310,1,1,50.5877995570665,10,1,0
1311,0,1,63.8018483322443,4,1,0
1312,0,0,39.4332596682919,10,1,0
1313,0,1,59.407795371328,3,1,0
1314,1,0,35.928443918898,10,1,0
1315,0,0,40.8712821621539,0,0,0
1316,1,1,38.0121838955985,0,1,0
1317,0,1,47.8438513371461,7,1,0
1318,0,1,43.4776861211138,10,1,0
1319,1,1,43.5028232065731,0,1,1
1320,0,0,29.0327897431544,0,1,0
1321,0,1,41.8998556437124,10,1,0
1322,0,1,54.1396270809706,4,0,0
1323,1,0,43.8391146535439,7,1,0
1324,1,1,41.7852679468247,3,1,0
1325,0,0,36.3962681601989,6,1,1
1326,0,1,60.5399248609115,0,1,1
1327,0,1,38.9372559164485,0,1,0
1328,1,0,53.7917016733601,6,0,0
1329,1,1,46.0886628729618,10,1,0
1330,1,0,48.3274163091248,7,1,1
1331,1,1,50.8823355891205,0,1,0
1332,0,1,46.4692494781637,3,1,0
1333,0,1,57.92140261439,10,1,0
1334,0,1,40.7990676114126,5,1,0
1335,0,1,45.0929349933637,4,0,0
1336,0,1,32.4744200431294,6,1,0
1337,0,1,41.2990470101122,1,1,0
1338,1,1,47.7068016536803,0,1,0
1339,0,1,47.9706472144059,5,1,0
1340,1,1,48.4411325717716,6,1,0
1341,1,1,48.4026010746958,10,1,1
1342,1,0,44.8473270214913,6,1,1
1343,1,1,48.7514785192771,7,1,1
1344,0,1,37.2985297859259,0,1,0
1345,0,1,37.8989220454712,10,1,0
1346,1,1,55.2424859354186,3,0,0
1347,1,1,43.5346417257486,10,0,0
1348,0,1,45.9051244297877,10,0,0
1349,0,1,39.4458252142462,3,1,0
1350,1,1,43.5682685325439,3,0,0
1351,0,1,46.8944486807506,1,1,0
1352,1,1,39.9131788538246,4,0,0
1353,1,1,33.2610228290456,2,0,0
1354,0,1,47.2224953130591,10,0,0
1355,0,1,47.7316824127266,0,1,0
1356,0,1,34.7642788356131,10,1,0
1357,0,1,43.6212602307314,10,1,0
1358,1,1,44.8740841383083,2,1,0
1359,0,1,39.9172245456815,1,1,0
1360,0,0,54.1916684542622,4,1,1
1361,0,1,47.2535732954168,4,1,1
1362,0,1,39.6417716059553,1,0,0
1363,1,0,44.3111539908553,5,1,1
1364,0,1,54.2159511622487,1,1,0
1365,1,1,47.760999040454,10,1,0
1366,0,1,40.4336781335209,3,1,0
1367,0,1,47.9137683509292,10,0,0
1368,1,1,33.2291638253039,10,1,1
1369,1,1,44.6967205042293,3,1,0
1370,1,1,34.930587008063,2,1,1
1371,1,1,55.6228202604563,0,1,0
1372,1,1,57.6489146738598,1,0,0
1373,0,1,39.5973144095964,9,1,1
1374,1,1,42.3585048294847,3,1,0
1375,1,1,56.2417796751398,6,0,0
1376,0,1,28.8134917138151,5,1,0
1377,0,1,59.411072517091,2,1,0
1378,0,1,49.5297873207235,4,1,0
1379,1,1,29.1473174268507,0,1,1
1380,1,1,42.6033894926426,6,1,1
1381,0,1,50.4233689032698,10,0,0
1382,1,0,44.3475418759442,6,1,0
1383,1,1,40.4328401429211,7,1,1
