id,z,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
181,0,-1.231323422,-1.030403669,0.323094221,-1.025016053,2.181646675,0.035738065,2.192529927,-1.254173235,-1.378702904,0.425513094,-0.097517576,-1.543152723,-0.530949378,0.851683291,0.361630402,-0.954524274,-1.400066901,-0.718107211,0.588968941,0.131157559
182,0,0.98389557,-1.261929312,-0.888847154,0.071071729,-0.683773286,0.93433556,2.327112796,-0.380583633,0.444491365,0.643500035,-0.093232025,-1.320600907,0.63488851,-2.85948543,1.014645794,0.7949365,-1.218526584,-0.488047786,-0.163483233,0.433277901
183,1,0.219924804,0.392184626,0.393678982,0.381711162,0.750059214,-0.119363148,1.1348696,0.20908883,-0.077296354,-1.360306144,0.669602677,-0.675821505,-2.073554998,-1.198799454,0.716543416,-0.613940319,-1.200635962,0.596621342,-0.561685714,0.153578892
184,1,-1.467250029,-1.131438262,0.236541468,-1.622588317,0.974382634,-1.127683732,-0.190884556,-0.124756177,0.87876724,-0.198506106,-0.724744472,-0.367005426,-0.19402544,0.096028561,-1.145308776,-0.990957088,2.393215612,-0.716953181,-0.085771827,1.758575423
185,1,0.521022743,0.544144484,-0.430496813,1.90054267,-1.264473476,0.417528026,0.474844564,2.186377931,0.168969322,0.619302677,2.276120566,-0.513872181,0.192454319,0.462166458,-1.009041796,0.141648077,-1.888254891,0.558263092,-0.198898065,1.110730016
186,0,-0.158754605,1.176608935,-0.547933126,-0.716179166,-0.277421424,0.051468846,-0.545474935,0.082023238,1.298310537,2.068209605,-0.265823185,-0.959253963,-1.285318086,-0.15586258,1.330204578,0.964257829,0.544036699,1.536729056,1.302640206,1.357671433
187,1,1.464587312,0.025228569,-1.322251659,0.380459669,-0.189398695,-0.087810315,1.055648545,2.112102047,-1.265662577,-0.305284754,-0.386299431,-0.121663672,0.20968118,0.874965066,0.576155661,1.482311419,-0.78487159,-0.347691983,0.038506521,1.418714884
188,0,-0.766082,0.51513317,0.682126749,0.440842847,-0.384024946,0.104602138,0.429021832,1.034342703,-0.577312301,0.281245612,-0.150796106,0.665937151,-0.299676622,0.019744255,-0.611987192,1.261660094,1.398375475,0.533130573,-0.964991874,0.292254707
189,0,-0.430211754,-0.65410976,2.162789482,0.257325858,0.740588023,-1.00963083,-1.819956414,-0.198173207,0.442639686,0.691317337,-0.514244013,1.238719819,-1.043873829,1.529239523,-0.672018587,-0.21307934,0.836234909,-0.380857181,1.889022366,0.237506598
190,0,-0.926109497,0.503641991,-0.416669649,-0.179448537,-1.168338391,-0.283666408,-0.691976089,-1.039229579,0.64981343,0.046361438,0.343247266,1.183940783,0.819064878,0.429691043,1.282783645,-0.882693277,-1.186698051,-0.694225291,-0.662180644,-1.205526455
191,0,-0.177103961,-1.272119222,-1.357317897,-0.690127679,0.667538698,1.12996011,-1.931828248,-0.1336641,-0.865388524,0.113029362,-0.030228222,1.498361491,1.001554958,0.387636626,0.021978755,-0.400479952,-1.246220243,0.375028739,0.524664698,0.679603867
192,0,0.402011779,-0.076771154,-0.671226462,-0.000422802,0.36623695,-0.040884742,1.209672013,-0.582036191,1.425607846,0.995331874,-0.497824148,-0.289104355,0.434813218,0.388983629,1.294419073,0.709112847,-1.035565609,-1.974407294,0.46470419,-1.166891039
193,0,-0.731748173,-1.345319376,0.649918243,0.565580896,-0.514942994,1.336831789,-0.279000048,-0.903011226,-1.834563609,-0.681151361,0.871486866,1.923687218,0.465066698,0.15206684,-1.492421043,-0.440333354,-1.404208954,1.076995779,-0.539084675,-1.625168366
194,1,0.830373168,-0.26631756,0.771291175,-1.20874701,0.45056824,0.401685079,-1.095783227,-0.801831748,0.633351771,-1.277057247,0.074272806,0.518512451,-1.09865189,1.26222594,-2.088438647,0.036087675,-0.555087222,0.978243726,-0.295190847,-1.140821029
195,0,-1.208082786,1.087562995,2.676631927,-0.346171156,-0.18772038,-0.697552059,-0.102186042,1.320820673,0.610667746,-1.46869775,0.415102104,0.476590957,0.61092589,1.074285635,-1.317877168,-0.287243229,-0.351555893,0.754400206,0.140533437,0.075432861
196,0,-1.047984413,0.700567795,-1.370871421,-0.650197044,1.339069375,-2.262497723,0.357022958,1.03917965,0.246210205,-0.313474067,2.771382086,0.302603747,0.016289402,-1.421258941,0.859974023,0.730637551,0.666832117,-1.719845716,-0.230229141,-1.774448004
197,1,1.441157707,-0.442759515,0.057759145,-0.889591671,0.816219184,0.787567615,-0.882302566,0.558111036,-0.950660419,-1.703659493,1.71423333,0.82123271,0.736317399,0.070657092,-0.304876366,-0.084735113,-0.416136684,-0.626655526,0.543261956,0.216771917
198,0,-1.015847465,-0.788519966,-0.197067508,1.477029887,0.082201764,-0.451474342,-0.056647794,-1.328687146,0.198127478,-1.350514656,-1.23416605,0.39257926,1.246211097,1.648285007,0.869522461,0.7666087,-0.590143757,1.005087834,2.349033471,0.853638914
199,0,0.411974712,-0.85677571,-1.261517626,-1.195475139,-0.650862721,-0.561049929,-0.581018951,-1.924556789,1.427911397,-1.102093677,0.174288114,-1.440450924,-0.732628175,-1.431063871,0.71016526,-0.562449828,-1.277478504,-0.152719948,-2.581485782,-1.07992321
200,0,-0.381076051,-0.746419015,-0.662442562,1.750494835,0.726409018,0.623110873,0.644088189,0.022695407,-0.851000726,-1.099543015,0.983210855,-0.868897484,-0.071310778,0.873979309,-0.729620602,0.325254811,0.249430927,1.538045083,-0.247464949,1.031973406
201,1,0.40940184,0.29798362,-1.332352324,1.214730144,-0.113678177,1.42211379,2.023344053,-0.581488413,2.014903005,1.215513776,0.658280964,-2.986456069,1.031585296,-1.030870918,0.81869019,-0.36454837,-0.380046138,-0.238467769,0.782469241,-0.382242887
202,1,1.688873286,-1.019552197,0.277323621,-1.547800268,-0.295100827,-0.758445389,0.862492498,-0.224151627,-0.225368388,0.330876485,1.651998479,-0.050547282,0.819048503,-0.693404046,-0.061159955,1.166653402,0.814106084,0.15702031,0.190890503,-1.085573773
203,0,1.586588433,2.870897424,1.085533849,-0.302246032,0.989168469,-0.055342914,-0.024909491,1.198434189,-1.03984564,1.390275119,-1.255867498,1.299512876,-0.4491375,0.506536886,0.527404404,-0.519340338,-0.266706061,-1.02132795,-1.445986297,0.708757316
204,0,-0.330907801,0.218710011,-1.642718489,1.039207716,-0.775131806,-0.480458678,0.600634949,-1.358578712,-0.173983576,0.872046985,0.881040288,-1.351401077,1.105921549,0.859780105,-0.004335095,0.641153157,1.366915532,0.753952173,-0.034410393,-0.86649035
205,1,-2.285235535,-0.96655433,-0.457180258,-0.767841726,0.275898267,-0.920516524,1.216480735,-0.020071389,-0.718389003,-1.080817023,0.742550528,-0.949798906,1.259361606,1.247272387,0.228474798,-1.532874604,0.347492517,-2.372114283,0.690643808,2.366811155
206,1,2.49766159,0.383838182,1.461171845,1.524672581,0.410781648,-0.647628735,-1.17653155,0.890133435,-1.400611698,0.495821591,0.008741561,1.686101803,-0.606195127,-0.603148437,-1.105752774,0.228828827,0.340396573,0.371547097,1.278532585,-0.668325105
207,0,0.667066167,-0.121896071,-1.672532602,-2.422087307,0.611183164,0.517933018,-0.609340034,-0.027858903,-0.02046552,1.052627556,-0.361468251,0.244295539,-1.408377985,-1.964653316,-1.810743123,-1.590205804,1.277532955,0.508587265,-1.079409396,1.008678106
208,0,0.541327336,-0.350547572,1.561095996,0.556328318,0.93657072,1.478360861,0.387262573,-0.879338656,-0.245390769,-1.27464995,-0.529600211,-1.388079662,1.695771771,-1.100114444,-0.620279987,-1.337760877,-0.360272101,-0.581818257,-1.313580469,-1.771734061
209,1,-0.013399523,0.599463621,-1.493370648,1.105533907,-0.367541703,-2.456684063,-1.399140144,0.765322042,-1.592111856,-0.193666728,-1.042857634,0.887119226,-1.318214888,0.496507033,0.279011453,0.568339308,0.584698854,-0.85069319,-1.529818806,0.487405836
210,1,0.510108423,0.231274078,-1.182449141,0.166436816,0.740376759,-1.449451988,1.232491851,-0.977588549,0.778317779,-1.295083643,-1.273496341,0.028172518,-0.910177626,-0.029990509,0.963013651,0.498394044,1.256602864,-0.969159387,-0.725575829,-0.765994177
211,0,-0.164375832,1.026246197,-0.356586881,-0.225462297,1.218533055,-0.399804702,0.015507501,0.530304947,0.04692198,0.141880285,0.732037331,0.279087485,-1.814180823,-0.143673507,1.983099073,0.696118955,-0.344527527,0.054181704,-0.115438915,0.740082679
212,0,0.420694643,-0.52444885,-0.915640125,-0.228412331,0.629134434,0.516723128,-1.620959052,0.934905976,-0.521130012,1.261715052,0.677262471,-0.075567923,0.189890124,-0.700921411,0.816308342,-0.742165553,-1.26226454,0.750285314,0.901181186,-1.014940259
213,1,-0.400246744,1.796206242,0.849485485,-0.253189227,0.527746313,-0.292536681,-0.665464664,0.346188284,0.234936048,-0.431500328,-0.845015488,0.123040447,-0.867538993,-0.863611271,0.374158084,-0.479368843,0.686841256,-0.011327377,-2.047702468,-0.480382672
214,1,-1.370207878,-1.434196406,-0.489607238,2.068273332,-0.472255305,1.344036462,-0.57484051,-0.733580845,0.602802471,-1.82271259,-0.49827475,-1.031410341,0.462543295,1.124470718,-0.759300333,-0.187051048,-0.047906905,0.439891654,-0.547032534,-2.309880434
215,0,0.987838267,0.13868617,0.72798321,1.583189858,0.823715156,0.253129339,-0.901892975,0.710443206,1.24360289,0.352543959,1.42302871,0.089703248,-1.680760098,-2.534141438,1.788503428,1.226127542,-0.36107192,2.909497246,-0.338044697,-1.210288859
216,0,1.519745025,0.451463727,-0.619313219,-1.042590745,-0.427788245,-0.9537704,1.49159937,-0.322708044,-0.421020979,-1.348451441,-0.480506954,1.321978669,1.281222771,-0.110672984,1.208287016,0.417696757,1.142558451,-0.629074079,-1.431755458,0.825467055
217,0,-0.308740569,1.214774125,0.343735543,-0.0083874,-0.142643927,-1.003894413,-0.137279317,-0.360638539,-0.592067701,0.707688318,-0.771268652,-0.307674047,-1.091143985,1.040538096,0.639966233,-0.779656905,1.107806418,-0.273658771,1.628856062,-0.803456948
218,1,-1.253289756,-1.324481125,1.813625401,-1.334087893,1.418783049,0.55099737,0.108281698,0.155153295,1.585977286,-0.410890937,0.938922062,1.478576074,0.252303506,0.841696316,1.324121693,1.026854006,0.175731561,1.178245031,-1.25902916,-0.466317055
219,0,0.642241306,-1.139627776,1.45322683,0.146536029,0.487133901,0.332368749,-1.035215103,-1.390906145,0.731802016,-0.44604518,-1.014713122,-0.469536111,-0.140903998,0.267949024,-0.701815221,0.822477085,0.165830017,0.826072818,-0.554146242,0.846809011
220,1,-0.044709137,1.67564857,0.412429443,-0.787823424,0.603441451,0.145702837,-0.444743919,1.373194012,0.42905305,-1.041156302,-0.157114037,-0.865843768,-1.613511242,1.343098495,0.496163007,0.276039881,-0.03807705,-0.459628921,-1.102640561,1.871222604
221,1,-1.733218407,0.398146208,0.201975959,-0.288997599,0.210832879,-0.421701195,-0.196049266,-0.865149685,0.17464321,-0.329224716,0.13644862,0.999281501,-0.611461057,-0.20596602,0.285580201,0.746120722,1.46807774,-0.547765107,0.657324198,-0.62211421
222,1,0.00213186,0.715519135,1.684346898,0.6668393,-0.033299206,0.00418531,-1.269364492,-1.302508848,0.304657879,-0.282821624,0.365970651,-1.091867864,-0.146829818,-0.728125575,-0.23949076,-0.42733752,-0.330004086,-1.624922336,1.44497036,2.667873673
223,1,-0.630300334,-0.793195136,-0.964824478,-0.13663122,2.025196989,-0.703391717,0.953521185,0.89342076,-0.22866985,0.432429125,0.36638081,0.853628451,-0.363401896,-1.907482891,-0.378303981,2.214187715,-0.482084578,-0.167393564,-0.214006327,0.921477254
224,1,-0.34096858,1.923851647,0.662155194,0.224089308,-0.37078675,1.44879015,0.472546654,-0.880376661,1.534432574,-0.307607095,-0.420786855,-0.627076417,0.708405843,0.838962548,0.458782607,1.133220477,-0.482204273,-0.531010832,1.202258975,-0.643748359
225,0,-1.156572363,0.070439986,-0.553343994,1.117206667,-1.57823445,-1.323060409,-0.558778101,-0.416619446,-0.296381638,-0.056636308,-0.899572391,0.42068478,-0.440591192,-1.056337459,-0.5558291,1.707688551,2.379524101,-0.997286302,-1.168148185,0.008649986
226,0,1.803141908,0.469280036,2.444205231,-1.438494398,-0.121571952,-0.460638054,1.24206456,-0.040629159,-0.318682883,0.73351542,-0.025320095,-0.395873296,0.554925466,-0.295974701,-4.210661765,0.458932063,1.302395538,-0.828635945,-1.571183758,0.530384509
227,0,-0.331132036,-0.089852094,-0.304629836,0.634365725,-1.796676816,-0.49267298,-0.015258466,0.143589655,-0.414769865,0.09731162,0.024813976,-0.389748121,-0.501273288,-0.78825635,-0.523622784,-0.289088879,-0.477323391,0.872221651,-1.459141446,-1.796545036
228,1,-1.605513412,0.894151632,-0.117369869,-0.499194804,-0.475591543,2.027877921,-0.791788389,0.097511384,0.461813337,1.630891737,0.561003817,0.383573384,0.156421371,-1.495441832,0.033201065,-0.380895698,0.959922795,-0.505208867,1.271998139,-0.052404877
229,1,0.197193439,-0.373709878,0.969428787,1.126272437,-0.884102321,-1.09049661,-0.401618743,0.166429687,-0.99140158,0.560610699,-1.638896069,1.662870282,1.563142803,-0.658652816,-0.254520469,0.34324084,0.207469959,-1.062541564,0.741206984,0.181294233
230,0,0.263175646,2.258251903,0.59093963,-0.100184687,-3.498058984,0.725670216,-1.89670129,1.476311103,-0.877362889,1.329564764,-0.625944959,-1.128139258,0.511763292,1.315575029,1.430119199,-0.369873359,-1.709095563,-0.762275255,-0.161584963,-0.576871581
231,0,-0.9858267,1.57310178,-1.208958402,-1.109842016,-0.381983369,0.051632685,0.971974934,-1.546009533,1.069130174,-0.278823496,0.969328438,-0.131074874,-0.000895856,0.080042637,0.994027829,0.502909701,-0.30411311,-0.177072353,0.628138143,1.972558384
232,1,-2.888920672,-1.954321731,-0.301928423,0.657924262,0.977688125,-0.455313634,-0.513954856,1.370927036,-2.20990708,-1.266731544,0.042900072,-0.416865995,-1.51969006,1.144872157,-0.746118708,-1.657310958,-1.676566315,-0.838883824,-1.255252979,0.059704535
233,1,-0.640481703,-0.619322434,0.401260475,-0.043296014,-0.558040946,0.48650031,0.014561673,-0.306876958,0.716522615,-0.249148394,-2.040133797,0.652361302,-0.206925151,0.625236277,-0.760344385,-0.73242634,0.407192835,0.190756689,-0.089787726,0.263900289
234,0,0.570507636,-0.029947729,-1.688368241,0.628389225,-0.626455147,0.106295348,-0.26093557,-0.178149638,-0.037119045,0.017988415,0.285952288,-1.647814721,0.71006186,-0.548294677,-0.885438472,-0.359348443,-1.548941031,-3.735220404,-0.117030655,-0.103156417
235,0,-0.059723276,-1.721658422,-0.712992471,-0.936829213,-0.530451225,0.035782691,1.522358392,0.840865554,1.472749005,0.377072727,-1.88282767,-0.676533817,-1.83216195,-1.209985071,-0.582952544,0.952538931,1.584956446,0.420957455,1.347381668,-0.226906442
236,0,-0.098178744,-1.053456799,-0.254300337,-0.357383405,1.897621587,-0.591693338,-1.473369746,-0.703854663,1.177225175,0.796008558,-0.150711118,-1.305468103,-0.226618315,0.365965383,-0.476787458,0.852081156,-1.618281158,-2.316958032,-0.603437812,2.932092054
237,1,0.560820729,-0.570662483,-1.001566828,-0.045072918,1.395540678,0.898677894,-0.016558014,-0.380348535,-0.65875215,-0.840677417,-0.133243874,-0.40537979,-0.507622255,-0.235322882,0.726806919,0.549733182,-1.13157259,1.072277684,-0.989412981,-1.939871424
238,0,-1.186458639,0.482714395,-0.924100354,-0.34805386,-0.746025874,0.039400306,0.024540609,-0.612847453,-0.159907809,-2.205471751,1.375396821,1.359096792,-1.231765033,-1.149953519,-0.338454591,-1.141042447,-0.809671157,0.563173062,-1.896281848,-0.646301016
239,1,1.096777044,0.095923892,0.440245569,-0.358973905,-0.305573076,-0.10758793,-0.001256989,-0.847610098,-2.470139274,-1.128055991,-1.017674601,-0.661249285,-0.888423645,0.928863877,0.778903033,1.53631409,1.958568744,1.512525323,0.368597547,-1.056875265
240,0,-0.005344028,-0.587839791,-0.326816611,0.395615245,1.169678169,1.144972326,-0.433932707,1.451257474,-0.308779844,-1.341309959,0.809377489,-0.914581846,-0.510255891,-0.995133256,-1.826619292,1.129424019,-0.969859777,0.045616846,0.815312563,0.470886716
241,0,0.707310667,-0.081780036,-0.274475875,-0.983944159,0.304387177,-3.031204875,-0.405559057,-1.040438815,0.702859081,1.605114043,0.956915832,0.128258,0.208250143,0.570350015,-0.02574583,-2.245709524,-0.161989745,0.414154105,-0.212427003,-0.020205953
242,0,1.034107735,2.888418255,1.284142059,-0.022700562,-0.11749825,0.184278724,0.155233319,0.02465913,-0.463486219,0.744423728,0.638131349,-0.225435997,0.17619388,-0.45549198,-1.609536189,0.639531577,-0.765072798,0.354911932,0.790386568,-0.902120393
243,0,0.223480415,1.172825353,0.304211777,-0.884550205,-0.060085531,-0.216261543,-0.972381818,0.862200331,-1.087678887,0.862082206,1.791972907,0.670097231,-2.381681533,-0.481415932,0.099190823,-1.406843697,-0.09972604,-0.905797043,-1.78131486,0.182156762
244,1,-0.878707613,0.54964322,1.273682656,0.485040439,1.470938947,1.164911905,1.54817493,0.70828681,0.446417507,0.395155815,1.17179272,0.537797625,-1.104649829,1.849488205,-0.299709416,-1.258186095,0.03912933,1.079380713,-0.062887602,-1.082793184
245,0,1.162964556,0.77910451,1.033447932,-0.831530623,-1.478147607,-0.450914908,-0.370123333,-0.636568098,-0.374230385,0.509118696,1.440118341,-0.05526693,-0.609409379,1.098630344,-0.489161973,0.288745338,-0.639761527,0.475405706,-1.954240996,-1.559817528
246,0,-2.000164945,-0.565131251,0.665384156,1.173150821,-0.683612946,-0.253905752,1.961525257,0.908751995,0.795608288,-0.122550126,-1.306279963,0.502102291,0.500769171,-1.466906347,0.624128163,0.450800049,-0.566353737,-1.331716849,-0.289066934,-0.815039403
247,1,-0.54479074,0.102954286,-0.313328109,0.061015463,0.460540599,-0.369048949,-0.609995576,-0.582732449,-1.019294355,0.092584647,-0.024759782,-0.640253581,-0.433021645,2.092263311,-1.072101499,0.306409844,-1.000341603,-0.766925555,1.189109759,-0.340419476
248,1,-0.255670709,0.281521513,0.464076685,0.156753621,-0.181501925,0.378869199,-0.077428757,0.081097748,-2.271011266,-0.357879914,0.49043111,1.802865246,-0.339834033,0.839822053,-0.132803395,-0.050012703,1.352705507,1.166597039,-1.079884005,1.463068131
249,0,-0.166121037,-0.474431174,0.47860586,0.468905756,-1.158816308,-1.478951345,-1.828859263,-0.04364549,-0.493712657,-0.359655224,-1.686270765,0.998718096,-2.055293605,-1.050413242,0.954112748,-0.756854626,0.129197481,0.983287794,0.365190914,0.190100154
250,1,1.020463909,-0.458004207,2.536235795,0.545160795,0.409018918,-0.671297549,0.805924242,0.275386141,-0.407110665,1.028570721,-0.829620829,0.877727872,-0.179913486,-1.540050682,0.700470812,-0.36481693,-0.421844558,-0.021619328,-0.009229817,1.379246752
251,1,0.136221893,0.501543173,-0.535063085,0.395602163,-0.258207056,-0.56375001,-1.47759178,1.03476676,-0.338578654,1.077892592,-0.238654126,-0.454863617,0.613784261,1.655617577,1.37255037,-0.375282859,1.166081381,0.060149563,-0.62253989,0.744737052
252,0,0.407167603,-0.405129376,1.368106222,-0.921363345,-0.266899439,-1.685701983,-2.973255713,-0.444013355,0.323379254,0.931781215,-0.025795884,-0.088394306,0.412614524,-2.28751262,0.621340563,-0.148254064,0.161467119,1.005557996,-0.751023423,-1.541536373
253,0,-0.069654813,-0.17738559,0.14184429,-0.676572611,0.164155956,0.512272592,-1.339762142,-1.3423894,0.004163806,-1.460793867,0.900170667,0.039662665,-0.458893669,1.026641974,1.459248085,-0.223847073,-0.52537723,1.479818709,0.511935329,-0.144716265
254,1,-0.247664342,-0.319544569,-0.782814969,-1.943895306,-0.393458947,-0.217632648,-0.265842026,-0.163379637,1.365219477,-0.906075576,1.429278738,0.547069801,-0.673178501,1.261619729,0.023325416,-0.507329689,1.323157416,-0.828278898,-0.116815723,1.095692235
255,1,0.695550807,0.843450392,1.881518733,0.119983157,-1.843737246,1.633884859,-0.383993408,-0.249198704,-1.225602543,-0.680347831,0.059445782,-0.225687183,0.193054297,0.135342055,1.628853642,1.010322755,2.094324978,-0.580947886,0.203442388,-0.497811893
256,1,1.146228357,0.483656649,0.552922865,1.26607727,-1.542288267,-0.429478157,-0.60294233,0.662470741,-0.308544089,1.063166037,-0.54888795,0.393656283,1.382929057,-1.930352335,1.18433652,1.604519232,-0.502503522,0.014762057,-1.344704659,-1.024875226
257,0,-2.403096215,-0.303670148,-1.844856583,-1.097986801,-0.58624036,1.723470477,-0.651524037,0.643970758,0.113966959,-0.692413152,0.81818441,0.123581928,0.064967339,-0.683024054,1.162698456,-0.564851093,0.240339908,-2.249471649,0.355116797,-0.375519002
258,1,0.572739555,-0.285096096,-0.550307914,0.437906458,-0.852138909,2.068166356,1.757671509,-0.851927962,1.386626249,-1.133628265,-0.445460941,0.161286632,2.302243701,-1.022348169,1.268959013,1.656637099,-0.129276427,-0.624902095,-1.306663172,0.904971093
259,0,0.374724407,0.980436677,-0.026014759,0.616393044,0.778324555,-2.464925897,-0.019034865,-0.724725371,-0.069204002,-1.094615434,-0.360500356,-1.274816279,-2.083677787,-2.0185107,0.630789014,0.220744526,-0.755772581,1.47856626,0.967745601,0.602999249
260,0,-0.425267722,-0.171319469,-2.159250362,0.017869642,-0.030317074,-0.162003176,0.155284612,-0.138015557,1.316942654,-1.012903619,-0.159547758,-1.177201552,-1.157149225,-1.336097945,-1.290089628,-1.532586453,-0.695410249,-0.929161463,-0.20195476,-0.739029425
261,1,0.951012808,1.343013142,1.77060008,-1.239189031,-1.455657582,-0.239174303,-0.760846441,-0.34570731,-1.590025408,0.410277326,0.357706152,0.126658083,0.623805645,-0.335238658,0.576754458,0.102837075,0.013570561,0.411168136,1.323159024,1.335415485
262,1,-0.389237182,-0.098358435,0.760473482,-0.50422093,0.093784923,1.209506881,-1.549726907,0.40788183,-0.238751558,0.477740442,-2.223762582,1.741184368,-1.522859085,-1.205500982,-1.494350577,0.35038167,1.167776267,0.321327509,-0.060825237,0.178197135
263,1,-0.284330662,-0.32199548,-0.484542846,1.316781678,0.982349222,0.182873446,2.750165012,-0.542383594,-0.246450266,-2.329879545,-0.115372825,-0.586225418,-2.611055995,-0.176899894,-0.273875473,-0.104025817,-0.732011579,0.82284059,-0.129280333,0.233355301
264,0,0.857409778,-1.914734501,-0.472763899,0.794430191,-0.596710162,0.965817637,1.047423248,-2.233980278,1.137648594,0.016255465,-1.224038345,-0.445187082,2.52657382,0.176081543,-0.566919521,-1.385737571,1.102352296,0.490478288,0.13381177,-0.50022908
265,0,1.719627299,-0.647041393,0.331672075,0.485034175,0.074804851,1.11677254,0.917992474,1.317620135,0.681558754,0.980353523,-1.195154267,-0.086931865,0.377890535,-0.705940456,-0.751796969,0.884376748,0.001485095,-0.681861585,1.837426432,0.105698672
266,0,0.270054901,-1.399436847,-0.972300798,2.371031813,2.197429431,-1.625385549,0.470109508,0.421883928,-0.402219168,0.806348265,0.631337248,0.279830659,0.028446625,1.241815135,1.037676269,0.994381115,-0.051343327,0.76665577,-1.737695863,0.168307369
267,0,-0.42218401,1.931174269,-0.531244209,-0.281705049,0.795023212,-0.77393696,-0.617372088,-0.742518989,-1.723099822,0.119600889,-1.696650022,0.107016473,-0.706028546,-0.778681326,-0.844916978,-0.556057365,0.394725132,0.642604138,-1.160503272,-0.678227354
268,1,-1.189113295,0.461572293,0.06203674,0.198995477,-0.538942212,-0.227546381,0.042106273,0.246548388,-0.877496823,-2.436615604,0.227301517,-0.006015261,0.634799654,0.269805026,0.005886626,-1.372188208,1.049768771,-0.943985222,-1.090496051,0.862116863
269,1,-0.331032979,0.527438747,0.103529988,0.810235221,-1.601283178,0.216751107,-0.901898901,-0.534765887,-0.031573485,0.031022476,-0.310209537,1.744115205,1.168828062,1.439842777,1.409021272,1.020662964,1.308166026,-0.392155354,1.361870067,0.373170852
270,0,-0.939829327,-0.036691273,1.169799329,-0.122258586,-0.731373566,0.06414998,1.33958321,-1.375543934,-0.442430718,-0.335746698,1.224538424,-0.061369075,-0.308182664,0.217264243,0.378438428,-0.714350173,-0.053959105,-0.278024012,0.18889866,-0.196789372
271,0,-0.258932583,-2.720168028,0.394189201,1.007719442,-0.355740791,-1.554206081,0.80385435,-0.410783842,1.165363457,-0.263776162,-0.65819963,-2.534382192,-0.703780854,0.29719395,0.594125473,0.800892801,0.685370808,1.920081954,-1.272619273,-0.601175208
272,1,0.394379168,-0.047125516,-0.134102361,0.517582142,-0.985414318,1.461995357,0.318478653,1.072109345,-1.333609699,-0.355852461,-0.326082409,0.39300254,-1.269993476,-0.571593275,-1.052999549,-0.379664912,0.457733803,1.389642939,0.603646289,0.323265368
273,1,-0.851857092,0.004736472,-0.379875566,-0.229971392,-0.731170643,-0.003634736,-0.190453307,0.944193458,-0.635098452,-0.481154798,2.650761846,0.667802009,0.095576981,-0.225046926,-0.595849302,1.043054987,1.846792384,-0.565460975,0.300572484,-0.629801457
274,1,2.649166881,-1.225303743,1.278666582,-0.167633779,1.465324083,-1.050317255,-1.087266691,-0.660594907,0.485749363,0.222735468,0.838799943,-0.177935033,-0.446568926,-1.228376236,0.744272713,-0.932111232,-3.401224141,-1.422653132,-0.43165907,1.909655846
275,0,0.156011676,0.250925215,-0.699332309,-2.476041636,1.858615318,1.418452114,0.145399729,0.463225218,1.082289839,2.429910319,-0.802962787,-0.396254245,-1.709381636,0.055979294,-2.109250344,-1.182118432,0.026442365,0.465580147,1.230384974,-1.108407582
276,1,1.130207267,1.605199937,0.564250526,-0.601154226,0.003497027,-0.635443977,2.462800251,-0.833497207,0.405969392,1.496298119,-0.156717324,-0.52008987,-1.442223218,-0.443076697,-1.553196682,-1.087062516,0.370319806,0.018658214,-0.996227611,-0.711673499
277,1,-2.28912398,-0.035519877,0.302941956,0.031508611,-1.343775245,1.694586282,0.923619692,-1.656108832,-1.040753839,-0.717208203,-1.036301085,0.878683964,1.273168425,-0.013571373,0.492446332,-0.512458667,-0.80134117,0.366155549,-1.474243834,0.507313198
278,1,0.741001157,1.02941809,0.215441157,1.226124588,0.151294033,0.763002255,0.741876688,-0.242947018,1.62010482,-0.4670539,-1.415306622,-0.539351587,0.765854837,-0.202235005,-1.298423271,-0.139253868,0.002312122,1.320174678,-0.786934741,-0.398167382
279,0,-1.31624516,-0.400042919,0.921002999,-0.699214809,0.290009125,-0.226558174,1.416021792,-0.734829314,-0.091005958,0.662923453,0.908108597,1.364223825,-0.930395608,0.218936555,-0.892569093,-1.005559246,-1.075294952,-0.227472539,1.047023268,1.197980942
280,0,0.919803678,0.067243215,-0.887551892,-1.504148789,-0.122478328,-1.536299506,1.25166337,0.288050068,-2.425725214,2.300176891,-0.599227854,1.666486867,1.448039911,0.521294065,0.190949124,0.631004847,0.922103747,0.603211847,-1.351062243,1.506583974
281,1,0.398130155,2.035807855,-0.002893014,-0.225181006,0.125154388,0.748161254,2.108905691,-2.519865202,0.110894974,0.327510141,-0.393417116,-0.236465229,-0.512486889,-1.591157432,-0.161746629,-0.277822075,0.180184471,-1.238873095,0.203716652,2.246436611
282,0,-0.407528579,0.649518806,-0.195173624,-0.008936688,-0.772434114,-1.212914996,0.710312603,0.559240717,0.527295161,0.063863482,-1.021566331,0.495589163,2.33605743,-0.32479688,-1.265738655,1.052384484,2.263696626,-2.396577211,-1.052023963,-2.520247634
283,1,1.32425863,1.27935153,-2.234678901,-1.478361654,-1.012966123,1.097836916,-1.475182009,-0.370775118,0.691918599,-1.13956094,-0.164512802,-0.878036117,0.654727978,-1.388781931,0.200049932,0.115408041,0.309738764,-0.295176712,0.414243701,-1.28784397
