id,hh_income,female,ranking,earnings,school,college
102,92359.52763,1,0.678321678,30930.27886,7,1
103,99551.84901,0,0.804195804,29470.448,7,0
104,92944.23035,1,0.762237762,33450.77504,7,1
105,99485.28851,0,0.531468531,46398.88173,7,0
106,79844.11607,1,0.538461538,37477.22934,7,1
107,94937.78366,0,0.132867133,52854.67098,7,0
108,74589.5004,0,0.657342657,43517.4503,7,1
109,87182.03833,1,0.356643357,50579.09182,7,0
110,93081.98915,1,0.888111888,39584.03862,7,0
111,82483.38655,1,0.923076923,33597.28647,7,1
112,73616.93739,0,0.090909091,85326.11043,7,0
113,93260.79542,1,0.783216783,31358.33142,7,1
114,81614.05399,0,0.664335664,33000.68828,7,1
115,92721.50189,0,0.615384615,57244.33724,7,0
116,96376.56174,0,0.41958042,38406.38666,7,1
117,91271.75426,0,0.230769231,54800.64365,7,1
118,96918.542,0,0.125874126,76951.91034,7,0
119,101261.8001,0,0.27972028,63266.73,7,0
120,88068.54222,0,0.58041958,37621.49789,7,1
121,94897.40496,1,0.412587413,64195.72843,7,0
122,98243.04341,0,0.286713287,55272.12596,7,1
123,83185.20245,0,0.160839161,71132.51564,7,1
124,89859.17857,1,0.251748252,55775.44029,7,0
125,90498.54291,1,0.188811189,55145.35337,7,0
126,87658.93656,0,0.944055944,25723.36209,7,1
127,72431.4152,1,1,35063.46358,7,1
128,99613.14225,1,0.083916084,81086.51703,7,0
129,93183.02177,1,0.608391608,50258.60523,7,1
130,82571.80338,1,0.636363636,43383.05445,7,0
131,93410.93243,0,0.65034965,38066.82419,7,0
132,80747.28252,0,0.041958042,63991.03698,7,1
133,88953.40857,0,0.503496503,61402.89993,7,1
134,79287.92761,1,0.916083916,24255.31618,7,0
135,99514.19386,0,0.692307692,34919.90727,7,0
136,93460.07168,1,0.293706294,46369.38247,7,0
137,79291.55027,0,0.34965035,49734.31487,7,1
138,84736.48956,1,0.146853147,62094.62666,7,1
139,65506.67628,0,0.321678322,44292.32449,7,1
140,79155.67039,1,0.328671329,52239.52701,7,0
141,89069.32291,1,0.265734266,69019.09372,7,0
142,94983.43414,0,0.020979021,78964.88877,7,0
143,84809.43499,1,0.699300699,36863.91059,7,1
1,96966.85957,1,0.340101523,47119.63402,8,1
2,91308.33864,0,0.411167513,57419.42972,8,0
3,90386.60932,0,0.081218274,79845.86948,8,1
4,80138.12312,0,0.553299492,51308.39594,8,0
5,105903.0225,1,0.807106599,52339.25651,8,0
6,88561.87244,1,0.898477157,22373.08973,8,1
7,104588.556,0,0.487309645,54901.86415,8,1
8,84578.29457,1,0.766497462,49531.38558,8,1
9,88085.92455,0,0.629441624,38397.40954,8,0
10,90394.93467,0,0.588832487,37662.7985,8,0
11,77467.93096,1,0.258883249,35758.53876,8,0
12,73145.33637,1,0.736040609,35571.58565,8,1
13,84094.23588,0,0.147208122,70491.47281,8,1
14,82704.24751,0,0.969543147,29563.26036,8,0
15,82160.55692,0,0.14213198,63988.93815,8,1
16,87351.57754,1,0.54822335,55554.47699,8,1
17,101006.671,0,0.944162437,34934.91521,8,0
18,81677.46719,1,0.573604061,30047.36018,8,0
19,101234.7854,1,0.020304569,89285.16892,8,1
20,90011.0428,1,0.710659898,52542.66873,8,0
21,91098.59111,0,0.335025381,48129.96405,8,1
22,92731.87053,1,0.233502538,61237.00188,8,1
23,105943.2849,0,0.065989848,79724.07021,8,1
24,91914.75359,1,0.771573604,48683.07713,8,1
25,85040.29009,0,0.461928934,37635.32967,8,1
26,94921.53443,1,0.685279188,46015.81643,8,1
27,93039.23889,1,0.781725888,30696.05692,8,1
28,87808.1918,1,0.664974619,50265.44294,8,1
29,91597.33356,1,0.187817259,41708.26323,8,0
30,102707.4255,1,0.604060914,64448.85971,8,1
31,83668.64267,0,0.532994924,39516.89289,8,1
32,82477.65035,0,0.370558376,54779.15074,8,0
33,78328.45339,1,0.989847716,25540.48386,8,1
34,83835.72412,0,0.137055838,64844.11787,8,0
35,80677.82906,0,0.92893401,36462.60876,8,1
36,98121.86495,1,0.284263959,54319.77972,8,1
37,88544.92425,1,0.654822335,31901.3461,8,0
38,80498.54788,0,0.578680203,43120.51296,8,1
39,70002.34987,1,0.883248731,43341.2216,8,1
40,100437.1625,1,0.197969543,67583.4796,8,1
41,84560.95163,0,0.253807107,53081.66981,8,0
42,75939.5733,0,0.126903553,70112.44609,8,1
43,80142.45848,1,0.868020305,23385.75197,8,1
44,76781.6603,1,0.324873096,50592.95498,8,0
45,90908.50436,1,0.025380711,76595.55526,8,1
46,98125.16279,1,0.111675127,73282.40688,8,1
47,98385.32396,1,0.954314721,33604.36046,8,0
48,85271.77422,0,0.812182741,36104.66723,8,0
49,87986.97638,1,0.050761421,77596.73687,8,1
50,76244.30398,0,0.837563452,38039.24147,8,1
51,91779.59695,1,0.878172589,40106.77932,8,1
52,89008.25754,0,0.83248731,37409.84601,8,0
53,77234.24222,0,0.78680203,42456.66309,8,1
54,85104.85595,0,0.47715736,51589.20412,8,1
55,75539.08531,0,0.436548223,49369.4344,8,1
56,93311.74721,1,0.416243655,57728.23397,8,1
57,93816.48464,0,0.791878173,39740.04379,8,1
58,87083.59812,0,0.796954315,38163.20412,8,1
59,90258.91424,1,0.431472081,53695.36631,8,1
60,98156.92144,1,0.639593909,53951.40394,8,1
61,72588.76002,1,0.16751269,64663.66053,8,1
62,80345.75514,1,0.243654822,44221.14345,8,0
63,95159.61615,0,0.583756345,45141.95013,8,0
64,89480.00118,0,0.23857868,54067.75095,8,1
65,81682.18142,1,0.116751269,71519.66988,8,1
66,85716.97114,0,0.502538071,51515.62707,8,1
67,82374.31816,0,0.106598985,61889.58238,8,0
68,81707.13729,0,0.045685279,80554.92825,8,1
69,96146.73051,1,0.345177665,51632.56023,8,1
70,82398.91659,0,0.873096447,39587.28001,8,0
71,99876.25799,1,0.375634518,51689.77408,8,0
72,78388.60636,0,0.741116751,59393.06068,8,0
73,89871.75765,0,0.979695431,26266.80246,8,0
74,84176.51411,1,0.847715736,39624.47064,8,1
75,87069.66936,0,0.395939086,46152.98127,8,0
76,81262.85354,0,0.939086294,32688.88188,8,0
77,101913.322,1,0.304568528,52678.33345,8,1
78,75125.33851,0,0.030456853,88343.13334,8,0
79,81381.16822,0,0.598984772,31312.96522,8,0
80,83640.28742,1,0.30964467,47155.43421,8,1
81,95829.41485,0,0.076142132,82768.3648,8,1
82,83225.1598,0,0.314720812,48069.95211,8,0
83,106409.3985,1,0.365482234,53318.20963,8,0
84,82997.3911,0,0.467005076,38942.12921,8,0
85,103140.3986,1,0.893401015,22770.60184,8,1
86,100842.1634,0,0.446700508,52156.5281,8,0
87,87408.36032,1,0.69035533,32776.40975,8,0
88,97471.84193,0,0.456852792,68429.35859,8,1
89,92011.66027,1,0.634517766,42511.66698,8,1
90,72133.81104,0,0.827411168,45265.51302,8,0
91,76408.4651,1,0.949238579,39505.61212,8,0
92,91124.50304,0,0.675126904,50353.74001,8,1
93,81679.48516,1,0.725888325,26805.04037,8,1
94,92242.96142,0,0.751269036,35979.58729,8,0
95,91345.56273,1,0.517766497,59072.53482,8,1
96,84165.95547,0,0.700507614,48634.71555,8,0
97,87421.46664,1,0.182741117,66458.05582,8,0
98,91750.31684,0,0.208121827,51337.46656,8,1
99,96127.77615,1,0.644670051,56788.30368,8,1
100,82335.43887,1,0.406091371,47772.98353,8,0
101,78301.76671,0,0.624365482,40429.8311,8,0
102,83780.52832,1,0.091370558,77579.5354,8,1
103,90116.10999,0,0.07106599,72697.09886,8,1
104,97511.12314,0,0.152284264,58745.74889,8,0
105,85748.10461,0,0.263959391,55386.65035,8,0
106,101306.839,1,0.964467005,32650.8885,8,0
107,79180.82267,0,0.086294416,72383.444,8,0
108,97875.36206,1,0.203045685,68902.4094,8,1
109,93246.29528,1,0.614213198,34866.00785,8,1
110,83989.67279,0,0.289340102,52954.72971,8,0
111,80238.61057,1,0.060913706,96499.29898,8,0
112,88564.81762,0,0.350253807,63960.18243,8,1
113,74226.28365,1,0.994923858,42294.81584,8,0
114,89523.74354,1,0.705583756,40053.98816,8,1
115,101406.056,1,0.908629442,35360.33987,8,0
116,82006.92933,0,0.85786802,46139.65104,8,0
117,101193.2933,1,0.76142132,44580.60656,8,1
118,88539.07535,1,0.035532995,71021.11885,8,1
119,89663.97089,0,0.934010152,19600.94735,8,0
120,73737.76247,1,0.527918782,46796.68281,8,1
121,77220.82278,0,0.172588832,54271.44981,8,1
122,91316.84893,0,0.492385787,43551.409,8,1
123,81826.78691,0,0.913705584,37854.22412,8,1
124,88762.34592,0,0.294416244,64279.15828,8,1
125,71931.85293,0,0.360406091,38897.80867,8,0
126,100929.1409,0,0.040609137,69139.69212,8,1
127,84452.62908,1,0.52284264,68191.97431,8,1
128,91097.74248,1,0.274111675,48587.97243,8,1
129,105521.0412,0,0.649746193,47382.14734,8,0
130,102490.3277,1,0.096446701,77663.79494,8,1
131,85357.44379,0,0.055837563,88427.45693,8,1
132,99199.32734,1,0.299492386,49280.22052,8,1
133,86796.88973,1,0.248730964,58161.69233,8,1
134,70332.4723,1,0.319796954,70092.04017,8,0
135,96128.67051,1,0.817258883,34471.55626,8,0
136,86318.56756,1,0.923857868,39416.67499,8,0
137,95524.22606,0,1,12784.68958,8,1
138,104508.1251,0,0.441624365,44254.64733,8,1
139,105143.1393,0,0.329949239,59518.97448,8,1
140,69638.2981,0,0.756345178,37239.63906,8,1
141,101506.9089,1,0.862944162,23004.65042,8,1
142,82024.26531,0,0.888324873,44473.53713,8,1
143,75390.51908,0,0.482233503,63744.04445,8,1
144,87597.81572,1,0.802030457,44295.1085,8,1
145,92832.85744,0,0.015228426,70079.35393,8,1
146,85341.08109,0,0.746192893,35874.07768,8,1
147,84103.08359,1,0.512690355,52253.2863,8,1
148,90210.23605,1,0.680203046,55547.19575,8,1
149,100402.4872,0,0.38071066,57830.29677,8,1
150,73722.94724,1,0.131979695,47906.08307,8,0
151,94084.16408,1,0.497461929,57659.48436,8,1
152,76035.99383,1,0.355329949,57751.01919,8,0
153,68157.1961,1,0.61928934,50245.18927,8,0
154,81452.93668,0,0.228426396,55663.88574,8,1
155,90752.94714,0,0.730964467,50000.83532,8,1
156,89197.11925,1,0.568527919,31997.06278,8,0
157,78955.39701,1,0.121827411,56237.46276,8,0
158,91091.47375,0,0.010152284,73490.59875,8,0
159,86463.06127,1,0.918781726,19042.18092,8,1
160,102169.6413,1,0.609137056,70483.55767,8,1
161,93525.22491,0,0.101522843,70690.84449,8,1
162,82457.72963,1,0.593908629,36844.57874,8,0
163,97353.52098,0,0.903553299,31844.36569,8,1
164,76297.5941,0,0.426395939,52883.47791,8,0
165,80309.48107,1,0.974619289,32635.88212,8,0
166,83047.50961,1,0.177664975,64563.93637,8,0
167,72452.7617,0,0.401015228,49379.33178,8,0
168,95602.24512,0,0.45177665,58381.11183,8,0
169,80011.22712,0,0.005076142,79414.63075,8,1
170,95556.05874,1,0.279187817,55878.32829,8,1
171,79179.13975,0,0.822335025,52352.00479,8,1
172,73409.55582,1,0.715736041,35200.2146,8,0
173,84471.68971,0,0.842639594,18449.84843,8,1
174,82665.44927,1,0.223350254,55346.53857,8,0
175,88850.73006,1,0.558375635,58383.07288,8,1
176,93752.87046,0,0.269035533,64552.0974,8,0
177,79028.97278,1,0.563451777,30306.79558,8,1
178,89520.63558,0,0.670050761,42474.39964,8,1
179,63529.2147,1,0.543147208,51044.26259,8,0
180,93411.04923,0,0.507614213,47844.50609,8,1
181,88138.77172,1,0.720812183,36159.561,8,1
182,91899.48953,0,0.385786802,59140.60477,8,0
183,78016.19636,1,0.776649746,40063.31634,8,1
184,84245.54068,0,0.421319797,60588.59811,8,1
185,95734.90656,1,0.21319797,57247.92577,8,1
186,82105.70954,1,0.218274112,65107.37728,8,0
187,90166.79446,1,0.192893401,46067.45911,8,1
188,86291.68064,0,0.390862944,69699.78985,8,0
189,83468.00794,0,0.959390863,34063.00689,8,1
190,91009.03377,1,0.162436548,55976.41293,8,0
191,100805.5517,0,0.659898477,41556.56872,8,1
192,102041.3181,0,0.695431472,24283.65353,8,0
193,100291.9478,1,0.984771574,37274.57699,8,1
194,96894.48761,1,0.472081218,49248.30362,8,0
195,85612.29593,0,0.852791878,39397.10868,8,1
196,113445.7509,0,0.157360406,69584.28211,8,0
197,76951.93442,0,0.538071066,49193.62801,8,1
1,74219.25172,0,0.663194444,34111.85946,9,0
2,97537.69467,0,0.559027778,54086.86929,9,1
3,89362.435,0,0.760416667,46157.03066,9,0
4,82300.31107,0,0.708333333,42366.84832,9,1
5,86186.42802,1,0.34375,66587.00747,9,0
6,86919.0256,0,0.569444444,37084.38322,9,0
7,99748.63304,0,0.704861111,27322.26021,9,1
8,85281.84834,1,0.46875,57634.28784,9,0
9,69346.1591,0,0.003472222,74924.80163,9,1
10,85834.50247,0,0.149305556,59504.20699,9,1
11,89229.42899,1,0.954861111,28374.05462,9,1
12,86213.05879,0,0.975694444,28241.09642,9,0
13,92899.01659,1,0.072916667,71195.88086,9,1
14,100001.9833,0,0.045138889,90892.83798,9,1
15,102432.6514,0,0.840277778,32587.48327,9,0
16,82186.88372,0,0.194444444,61109.45146,9,1
17,95304.51464,1,0.774305556,18958.19553,9,0
18,100591.1482,0,0.826388889,42386.61848,9,1
19,90772.89079,1,0.576388889,39735.18767,9,1
20,83207.83202,1,0.486111111,55233.31964,9,1
21,93361.72494,0,0.375,68458.03035,9,0
22,92035.53319,0,0.545138889,43485.14919,9,1
23,74661.91561,0,0.496527778,47739.89965,9,0
24,81159.14041,1,0.350694444,46621.42909,9,0
25,88688.12784,0,0.197916667,65304.71947,9,1
26,84484.22966,1,0.138888889,53139.95611,9,1
27,70727.19655,1,0.381944444,42020.59869,9,0
28,98924.6976,1,0.15625,56193.9627,9,0
29,107855.4586,1,0.267361111,49119.83698,9,0
30,76518.7036,0,0.989583333,31814.25246,9,0
31,85131.96097,0,0.614583333,23162.38774,9,1
32,80140.67541,1,0.489583333,53687.80497,9,0
33,96982.52402,1,0.052083333,71957.80651,9,1
34,76751.28537,0,0.131944444,59989.22055,9,1
35,78270.40927,0,0.583333333,54403.21845,9,1
36,84464.67131,1,0.864583333,31701.16199,9,0
37,96160.13168,1,0.722222222,37161.12084,9,0
38,70132.40354,0,0.204861111,56728.02422,9,0
39,89427.00227,0,0.798611111,50238.74487,9,1
40,93166.3136,1,0.732638889,34736.82705,9,0
41,86911.68936,1,0.302083333,64866.54367,9,0
42,87653.0924,0,0.548611111,50665.2333,9,0
43,100734.2882,1,0.28125,66081.88877,9,0
44,76118.82019,1,0.152777778,53125.14062,9,0
45,91524.6121,1,0.850694444,33596.7419,9,1
46,94595.93988,1,0.697916667,26430.62341,9,1
47,88358.54964,1,0.65625,28443.03733,9,1
48,87873.40434,1,0.822916667,50927.40277,9,1
49,93399.72905,1,0.694444444,34897.69133,9,1
50,111938.3413,1,0.621527778,44752.92014,9,0
51,89121.44007,0,0.21875,63170.41834,9,0
52,92780.3912,1,0.913194444,39377.82931,9,0
53,97344.81352,0,0.715277778,51294.7701,9,1
54,73605.12413,0,0.916666667,52607.58651,9,1
55,75774.52667,0,0.75,42696.64572,9,1
56,69912.84399,0,0.5,46677.26176,9,0
57,114987.4766,0,0.135416667,73775.51737,9,1
58,94949.54561,0,0.236111111,48544.58129,9,0
59,83198.36811,1,0.107638889,42067.87146,9,1
60,79354.89705,1,0.329861111,56243.85581,9,1
61,87347.64372,0,0.836805556,38876.80152,9,0
62,87095.69719,0,0.326388889,45435.45906,9,1
63,80956.0917,0,0.649305556,42223.35939,9,1
64,89126.27403,0,0.600694444,41827.88132,9,0
65,85477.53803,0,0.84375,34000.55648,9,1
66,86990.37439,0,0.725694444,48294.52748,9,0
67,68760.73985,1,0.038194444,84732.64831,9,1
68,68350.09607,1,0.447916667,53243.37617,9,0
69,83410.85299,1,0.118055556,59918.57592,9,0
70,91856.86867,0,0.184027778,47922.27789,9,1
71,79448.61399,1,0.125,53072.38544,9,0
72,84849.00113,1,0.90625,39595.60019,9,1
73,85629.33932,1,0.340277778,49945.03808,9,1
74,83580.89841,0,0.78125,32366.80579,9,0
75,94983.1265,0,0.701388889,45843.39316,9,0
76,71578.42651,1,0.993055556,32041.81601,9,0
77,83320.79828,0,0.767361111,47599.19088,9,0
78,96408.63675,0,0.395833333,55673.84103,9,1
79,89393.44523,1,0.503472222,51414.66879,9,0
80,97066.7162,1,0.211805556,68565.87273,9,0
81,98488.19015,1,0.878472222,29821.00024,9,1
82,90474.7568,1,0.572916667,45156.73628,9,0
83,73998.78283,0,0.795138889,48608.07432,9,0
84,102569.1756,1,0.607638889,48947.94548,9,1
85,103021.7364,1,0.586805556,49574.11929,9,0
86,102807.2511,1,0.309027778,54830.38159,9,0
87,103620.686,0,0.163194444,56900.83082,9,1
88,93747.55988,0,0.347222222,48935.72202,9,0
89,85470.02511,1,0.253472222,56251.34684,9,0
90,90658.95833,0,0.565972222,51834.48913,9,1
91,78008.59203,1,0.677083333,47250.45307,9,0
92,83424.12498,0,0.25,59952.17533,9,1
93,93917.15399,1,0.229166667,65443.64875,9,1
94,99133.39324,0,0.09375,95644.32413,9,1
95,90341.05422,1,0.868055556,40696.07151,9,1
96,95244.63231,0,0.392361111,44564.75124,9,1
97,85959.65007,0,0.833333333,35206.50863,9,0
98,91133.87721,1,0.635416667,36411.57767,9,1
99,96926.22764,0,0.354166667,54045.31866,9,1
100,86016.66506,0,0.142361111,66842.02071,9,1
101,97890.21122,1,0.625,43222.95167,9,1
102,103022.973,1,0.690972222,46810.46737,9,0
103,77184.87063,0,0.638888889,19942.79781,9,0
104,87956.15133,0,0.315972222,51739.36888,9,1
105,84430.27198,0,0.013888889,81961.19976,9,1
106,73063.76211,1,0.246527778,55356.83464,9,1
107,93069.80205,1,0.166666667,70332.24778,9,0
108,101958.0397,1,0.065972222,73977.80023,9,0
109,84408.42698,0,0.8125,40992.18113,9,0
110,83191.21116,1,0.711805556,45990.27037,9,0
111,72397.45102,0,0.729166667,53655.53732,9,1
112,81483.66774,1,0.114583333,57065.47644,9,1
113,82384.12967,1,0.857638889,18479.12272,9,1
114,93268.84333,0,0.177083333,49748.19766,9,1
115,90632.60609,0,0.982638889,37910.46329,9,1
116,84745.06312,1,0.965277778,38220.46781,9,0
117,100475.7332,1,0.284722222,56601.35717,9,1
118,101279.3606,1,0.086805556,53952.57062,9,1
119,94705.27749,1,0.472222222,61538.3453,9,0
120,74068.4943,1,0.239583333,59445.09362,9,1
121,87514.52692,1,0.027777778,88281.90932,9,1
122,100867.113,0,0.684027778,56644.97796,9,1
123,99325.58752,0,0.059027778,83459.7438,9,1
124,94994.51191,0,0.885416667,38880.67005,9,0
125,93851.0013,1,0.069444444,58928.2215,9,0
126,97763.37821,0,0.402777778,56501.33908,9,1
127,88860.20874,1,0.961805556,23563.9265,9,0
128,94470.00243,1,0.534722222,54716.6468,9,1
129,80125.81714,1,0.277777778,53413.3468,9,0
130,80262.51066,1,0.006944444,72126.23029,9,1
131,101435.7825,1,0.819444444,30429.24707,9,0
132,107779.3568,1,0.322916667,51307.89127,9,0
133,84861.2244,0,0.829861111,49810.58114,9,0
134,106434.0353,1,0.263888889,45662.83611,9,0
135,67056.93992,1,0.770833333,35668.95062,9,0
136,96459.49264,1,0.128472222,67875.85537,9,1
137,74628.81376,0,0.444444444,54936.43181,9,0
138,89084.2141,0,0.59375,45130.14721,9,0
139,70356.21392,1,0.895833333,41432.70541,9,0
140,83511.23989,1,0.454861111,62515.92073,9,1
141,79038.90228,0,0.076388889,85434.07689,9,1
142,90200.4009,0,0.934027778,34701.47492,9,1
143,96419.13428,1,0.923611111,25148.22199,9,1
144,92477.55169,1,0.743055556,43676.81991,9,1
145,95414.84473,0,0.659722222,40316.64819,9,1
146,93663.55801,1,0.100694444,63275.5975,9,1
147,91763.39587,1,0.083333333,63781.46141,9,1
148,79331.27751,1,0.871527778,32735.49724,9,1
149,79613.86876,0,0.440972222,48885.89942,9,0
150,93296.79412,0,1,31964.84805,9,0
151,82455.21237,0,0.222222222,49179.88845,9,0
152,92909.20554,1,0.628472222,39542.88811,9,1
153,90194.20807,0,0.413194444,45168.73328,9,1
154,91015.6517,0,0.940972222,28252.82821,9,1
155,93600.81334,0,0.666666667,57106.90186,9,0
156,85045.7649,0,0.361111111,58544.44655,9,1
157,75968.67595,1,0.996527778,40205.97547,9,0
158,72028.40765,0,0.517361111,44636.54806,9,1
159,82477.24383,1,0.4375,60870.97451,9,1
160,81482.74357,0,0.611111111,33420.84372,9,0
161,83716.05221,1,0.298611111,59146.93866,9,0
162,92077.11418,0,0.479166667,49344.25161,9,0
163,75683.46292,1,0.979166667,22051.94891,9,1
164,88338.37438,1,0.090277778,76967.92064,9,1
165,88131.4884,1,0.336805556,54681.32019,9,0
166,91720.05923,0,0.423611111,58351.15417,9,0
167,83218.09558,1,0.333333333,57173.28953,9,1
168,79786.64592,1,0.079861111,66560.0567,9,1
169,93796.06845,1,0.232638889,68853.65367,9,0
170,93023.89209,0,0.791666667,34574.37579,9,1
171,80299.14841,1,0.159722222,39044.7074,9,0
172,86801.27408,0,0.805555556,17841.29133,9,0
173,78979.63363,0,0.458333333,69216.80435,9,1
174,96099.50032,0,0.385416667,55198.13323,9,0
175,80272.09156,1,0.756944444,44677.20244,9,1
176,99510.1434,1,0.461805556,43470.08184,9,0
177,92528.24384,1,0.920138889,34707.29566,9,1
178,98229.83825,1,0.0625,92501.3293,9,1
179,89239.61711,0,0.145833333,59633.58591,9,0
180,108020.0384,1,0.371527778,48962.42147,9,1
181,90453.83799,1,0.861111111,28877.57968,9,1
182,94830.55199,1,0.579861111,48066.10893,9,0
183,98869.3488,0,0.215277778,51701.36026,9,1
184,86862.63763,0,0.319444444,73361.50211,9,0
185,81978.71146,1,0.368055556,53820.19254,9,0
186,103553.1381,0,0.399305556,52664.84261,9,0
187,83690.55663,1,0.680555556,36984.1298,9,1
188,80613.19822,0,0.670138889,32729.22522,9,1
189,99905.48063,1,0.097222222,80541.91793,9,1
190,78899.69443,1,0.788194444,39171.90613,9,1
191,104895.524,1,0.763888889,46619.94194,9,1
192,84895.90721,0,0.597222222,36594.4331,9,0
193,98044.7171,1,0.555555556,51155.68174,9,1
194,77312.5858,0,0.010416667,72585.60649,9,1
195,73799.66068,0,0.111111111,64769.64957,9,1
196,77918.65225,1,0.465277778,64048.77943,9,0
197,74766.8697,0,0.225694444,58052.45973,9,1
198,76357.92163,1,0.041666667,63082.55115,9,1
199,88918.92745,1,0.631944444,45553.36449,9,1
200,82255.59009,0,0.746527778,44739.49619,9,1
201,93408.19394,1,0.847222222,52146.79608,9,1
202,89551.89864,1,0.357638889,48401.35434,9,0
203,97418.56742,1,0.892361111,30023.526,9,1
204,97225.85518,1,0.552083333,53610.91227,9,0
205,100238.0156,0,0.288194444,74620.8113,9,1
206,81999.47965,1,0.3125,57644.94314,9,1
207,80088.94054,1,0.40625,57710.63962,9,0
208,77704.31734,0,0.104166667,54509.87924,9,0
209,87881.38776,0,0.538194444,36774.34372,9,0
210,88709.66988,0,0.642361111,51187.25983,9,1
211,84734.46343,0,0.048611111,75578.98593,9,0
212,86017.10412,1,0.1875,54878.79957,9,1
213,87307.67009,0,0.034722222,79346.04005,9,1
214,85530.28787,0,0.802083333,38157.51837,9,0
215,101248.188,1,0.909722222,31634.06699,9,0
216,79193.10261,1,0.378472222,74315.85207,9,1
217,90283.90869,0,0.652777778,46299.37479,9,0
218,88984.89524,0,0.986111111,19931.32304,9,1
219,86107.45203,0,0.274305556,49526.53954,9,0
220,98052.87647,1,0.430555556,39055.36667,9,0
221,93963.17207,0,0.291666667,57498.50342,9,1
222,81753.06615,0,0.190972222,53877.76727,9,0
223,102718.3443,0,0.736111111,46790.45384,9,1
224,74126.92459,1,0.809027778,46554.88941,9,1
225,106714.6824,0,0.260416667,60038.2177,9,1
226,101419.4003,1,0.493055556,69315.2582,9,1
227,77240.51199,1,0.305555556,65264.8806,9,0
228,77264.59529,1,0.784722222,47843.74825,9,0
229,80059.41842,0,0.173611111,50026.58031,9,1
230,83625.03714,1,0.295138889,63103.62754,9,1
231,90776.47937,0,0.71875,44037.06678,9,1
232,107274.5932,0,0.451388889,47937.60353,9,1
233,83934.95992,0,0.420138889,58318.30045,9,1
234,93027.26138,0,0.888888889,41030.13081,9,1
235,86425.01466,0,0.527777778,37051.62984,9,0
236,83248.52955,1,0.777777778,46229.57861,9,1
237,77977.06623,1,0.944444444,24174.98237,9,0
238,105206.9843,1,0.055555556,82535.60964,9,1
239,92178.555,0,0.6875,38106.12638,9,1
240,80348.83622,0,0.243055556,43650.23599,9,0
241,81345.6398,0,0.902777778,36107.58318,9,1
242,95327.79981,0,0.524305556,61994.23668,9,1
243,65530.79789,0,0.020833333,77667.54216,9,1
244,86636.37575,0,0.53125,50448.08786,9,0
245,97068.49705,1,0.506944444,52861.98144,9,0
246,85969.03622,0,0.875,41165.57251,9,0
247,87917.29971,1,0.951388889,15925.77277,9,1
248,102162.499,0,0.256944444,56484.18166,9,0
249,91872.54939,1,0.510416667,35614.309,9,1
250,100902.2913,0,0.427083333,65076.6613,9,1
251,85024.53224,0,0.475694444,50181.0851,9,1
252,88689.48716,1,0.170138889,68931.01708,9,1
253,81113.52171,1,0.604166667,46209.16985,9,1
254,77018.61721,0,0.208333333,56212.91233,9,1
255,105871.6231,0,0.03125,76666.06708,9,1
256,98926.04126,0,0.270833333,53751.24951,9,1
257,95065.57728,0,0.121527778,57000.48536,9,1
258,86052.42223,0,0.930555556,29891.61951,9,1
259,89708.3034,0,0.388888889,60818.21782,9,1
260,88724.68356,1,0.416666667,54226.60614,9,0
261,80673.71539,1,0.513888889,52049.43408,9,0
262,72388.27682,1,0.618055556,32431.77227,9,1
263,97539.18848,0,0.520833333,62269.88902,9,0
264,91325.89891,0,0.364583333,40918.72673,9,1
265,86403.11163,0,0.590277778,54410.87123,9,0
266,109708.4575,1,0.017361111,74929.67151,9,1
267,69453.68271,0,0.972222222,33035.75739,9,0
268,91669.81697,1,0.958333333,45762.66429,9,1
269,85877.05563,1,0.5625,47835.29913,9,0
270,75116.5825,1,0.947916667,27304.7471,9,1
271,79102.31835,0,0.815972222,32246.42788,9,1
272,97200.37888,1,0.673611111,51117.31616,9,1
273,86931.64393,1,0.96875,40306.326,9,1
274,82703.40081,0,0.024305556,75293.45952,9,1
275,80947.60989,0,0.180555556,56801.09654,9,1
276,92096.95215,0,0.482638889,50546.30833,9,0
277,87872.51471,0,0.753472222,46796.95992,9,0
278,86086.19987,1,0.541666667,29966.87295,9,1
279,78775.48136,0,0.927083333,37646.3884,9,1
280,89949.11352,1,0.899305556,25325.58622,9,1
281,92107.74702,0,0.409722222,63328.66271,9,1
282,75144.63819,0,0.881944444,26780.45445,9,1
283,94324.01773,1,0.739583333,41866.97724,9,0
284,111419.1672,1,0.9375,36571.45362,9,1
285,84307.04843,0,0.645833333,49717.3408,9,0
286,92131.55868,0,0.434027778,56949.6736,9,1
287,84425.14131,1,0.201388889,66685.23238,9,1
288,88771.38759,0,0.854166667,36520.01148,9,1
1,81291.23337,0,0.092436975,81524.04363,10,1
2,77384.20427,0,0.836134454,24181.27384,10,0
3,92657.61843,1,0.957983193,55470.87302,10,0
4,96330.428,1,0.74789916,26119.18455,10,0
5,83685.26299,0,0.718487395,35712.40145,10,0
6,96324.09899,1,0.697478992,36784.3287,10,0
7,92973.60759,1,0.394957983,36091.17047,10,1
8,84151.36333,1,0.537815126,54580.60229,10,0
9,91358.25373,1,0.424369748,56711.56391,10,1
10,81505.62051,0,0.163865546,54855.72395,10,1
11,85165.21912,1,0.121848739,39632.87031,10,0
12,90087.45963,0,0.785714286,37174.85224,10,1
13,84670.01473,0,0.93697479,47470.13455,10,0
